price;price_pred;propertyCode;desviations;deviacion_class
225000.0;227777.9;105592874;-2777.90625;6_Muy baja_neg
498600.0;464359.9;103938559;34240.09375;10_Alta_pos
305000.0;318834.7;105994190;-13834.6875;5_Baja_neg
251000.0;228289.61;106024431;22710.390625;9_Media_pos
411900.0;390069.3;103938639;21830.6875;9_Media_pos
114000.0;111415.45;104573731;2584.546875;7_Muy baja_pos
140000.0;139529.1;106023197;470.90625;7_Muy baja_pos
74000.0;129220.88;105540124;-55220.8828125;2_Muy alta_neg
101000.0;119206.086;105540133;-18206.0859375;4_Media_neg
80000.0;104292.17;105540089;-24292.171875;4_Media_neg
88000.0;112189.63;105540091;-24189.6328125;4_Media_neg
79000.0;88828.14;105540086;-9828.140625;5_Baja_neg
111000.0;113810.4;105540163;-2810.3984375;6_Muy baja_neg
79000.0;81045.64;104262275;-2045.640625;6_Muy baja_neg
58000.0;74892.305;102951062;-16892.3046875;4_Media_neg
99000.0;105394.625;102774398;-6394.625;5_Baja_neg
219000.0;215062.62;104966643;3937.375;7_Muy baja_pos
320000.0;474399.1;101075201;-154399.09375;1_Extrema_neg
322000.0;310638.53;105561827;11361.46875;8_Baja_pos
450000.0;456175.12;98497966;-6175.125;5_Baja_neg
155000.0;148522.4;105097321;6477.59375;8_Baja_pos
430000.0;432184.7;105321511;-2184.6875;6_Muy baja_neg
305000.0;307346.72;104907353;-2346.71875;6_Muy baja_neg
227000.0;228642.36;105518742;-1642.359375;6_Muy baja_neg
510000.0;498787.34;104907261;11212.65625;8_Baja_pos
480000.0;498787.34;104907250;-18787.34375;4_Media_neg
310000.0;295509.03;99944371;14490.96875;8_Baja_pos
380000.0;351399.5;103185385;28600.5;9_Media_pos
472000.0;387945.38;102473200;84054.625;11_Muy alta_pos
168000.0;157689.75;104829982;10310.25;8_Baja_pos
415000.0;334572.44;91205678;80427.5625;11_Muy alta_pos
405000.0;422258.84;104692077;-17258.84375;4_Media_neg
219000.0;215062.62;104960795;3937.375;7_Muy baja_pos
310000.0;331808.62;102472773;-21808.625;4_Media_neg
414000.0;385818.72;105594205;28181.28125;9_Media_pos
295000.0;297989.5;104907286;-2989.5;6_Muy baja_neg
355000.0;355663.47;104921852;-663.46875;6_Muy baja_neg
235000.0;237167.98;104761710;-2167.984375;6_Muy baja_neg
195000.0;193928.78;105817024;1071.21875;7_Muy baja_pos
315000.0;327409.5;106013269;-12409.5;5_Baja_neg
250000.0;244350.45;105843389;5649.546875;8_Baja_pos
305000.0;318834.7;105963428;-13834.6875;5_Baja_neg
240000.0;212715.05;105499192;27284.953125;9_Media_pos
219500.0;229295.25;106030538;-9795.25;5_Baja_neg
190000.0;208296.42;105724820;-18296.421875;4_Media_neg
185000.0;173338.17;105981239;11661.828125;8_Baja_pos
155000.0;152347.73;105878094;2652.265625;7_Muy baja_pos
105000.0;111564.3;105028696;-6564.296875;5_Baja_neg
359000.0;346289.9;105403562;12710.09375;8_Baja_pos
115000.0;118099.32;105321755;-3099.3203125;6_Muy baja_neg
105000.0;121258.61;103417144;-16258.609375;4_Media_neg
189000.0;186213.69;106005613;2786.3125;7_Muy baja_pos
360000.0;362333.25;105595687;-2333.25;6_Muy baja_neg
310000.0;350392.22;105519991;-40392.21875;3_Alta_neg
143000.0;142930.98;106005406;69.015625;7_Muy baja_pos
235000.0;212154.89;105785654;22845.109375;9_Media_pos
410000.0;371144.06;103916121;38855.9375;10_Alta_pos
400000.0;440124.53;105844570;-40124.53125;3_Alta_neg
135000.0;132156.66;105774857;2843.34375;7_Muy baja_pos
480000.0;492797.16;105126854;-12797.15625;5_Baja_neg
510000.0;492797.16;105126936;17202.84375;9_Media_pos
392000.0;378770.4;103229716;13229.59375;8_Baja_pos
282000.0;220465.89;103228940;61534.109375;11_Muy alta_pos
255000.0;245302.11;102943297;9697.890625;8_Baja_pos
170000.0;168013.61;101263130;1986.390625;7_Muy baja_pos
362000.0;347778.53;103231748;14221.46875;8_Baja_pos
98000.0;103769.44;105987536;-5769.4375;5_Baja_neg
164000.0;165899.64;105875429;-1899.640625;6_Muy baja_neg
199000.0;191205.14;105386639;7794.859375;8_Baja_pos
400000.0;417305.6;105980140;-17305.59375;4_Media_neg
182500.0;193521.2;97894363;-11021.203125;5_Baja_neg
289000.0;284488.7;105260610;4511.3125;7_Muy baja_pos
190000.0;187554.67;104694826;2445.328125;7_Muy baja_pos
176000.0;171398.78;105968102;4601.21875;7_Muy baja_pos
105000.0;106180.016;105879271;-1180.015625;6_Muy baja_neg
229000.0;222501.0;105985157;6499.0;8_Baja_pos
83000.0;103137.125;96347582;-20137.125;4_Media_neg
155000.0;155979.28;105881753;-979.28125;6_Muy baja_neg
97500.0;112405.85;99156401;-14905.8515625;5_Baja_neg
280000.0;244609.02;105515299;35390.984375;10_Alta_pos
175000.0;162638.27;104894547;12361.734375;8_Baja_pos
148000.0;142609.78;105905831;5390.21875;8_Baja_pos
259000.0;257977.97;99207518;1022.03125;7_Muy baja_pos
279000.0;240349.56;105627707;38650.4375;10_Alta_pos
131000.0;142192.47;101263131;-11192.46875;5_Baja_neg
259000.0;257977.97;102684765;1022.03125;7_Muy baja_pos
530000.0;525589.4;97433406;4410.625;7_Muy baja_pos
210000.0;206444.56;104065223;3555.4375;7_Muy baja_pos
475000.0;462357.66;96424046;12642.34375;8_Baja_pos
470000.0;480558.6;95223857;-10558.59375;5_Baja_neg
200000.0;206948.42;106002222;-6948.421875;5_Baja_neg
310000.0;337048.0;105650900;-27048.0;4_Media_neg
108000.0;113428.88;104652748;-5428.8828125;5_Baja_neg
145000.0;142387.33;105304010;2612.671875;7_Muy baja_pos
295000.0;288801.22;105834214;6198.78125;8_Baja_pos
149000.0;163207.72;105637709;-14207.71875;5_Baja_neg
179000.0;197730.67;105374464;-18730.671875;4_Media_neg
133000.0;154215.9;101263135;-21215.90625;4_Media_neg
349000.0;397809.0;105965512;-48809.0;2_Muy alta_neg
81250.0;84215.16;104644274;-2965.15625;6_Muy baja_neg
145500.0;137792.56;105655288;7707.4375;8_Baja_pos
540000.0;564494.94;105021962;-24494.9375;4_Media_neg
265000.0;257296.39;106012334;7703.609375;8_Baja_pos
510000.0;504709.22;100763362;5290.78125;8_Baja_pos
194000.0;187848.06;105476193;6151.9375;8_Baja_pos
99000.0;106960.56;105858637;-7960.5625;5_Baja_neg
99000.0;102454.33;105814621;-3454.328125;6_Muy baja_neg
305000.0;307346.72;105649242;-2346.71875;6_Muy baja_neg
208500.0;213762.36;105655196;-5262.359375;5_Baja_neg
515000.0;543055.4;105394119;-28055.375;4_Media_neg
159900.0;155249.28;105120062;4650.71875;7_Muy baja_pos
79000.0;74521.75;101653516;4478.25;7_Muy baja_pos
197100.0;216687.8;105466541;-19587.796875;4_Media_neg
420000.0;411528.38;105568295;8471.625;8_Baja_pos
150000.0;129182.82;106007887;20817.1796875;9_Media_pos
112100.0;113833.625;105466502;-1733.625;6_Muy baja_neg
430000.0;417836.8;105364087;12163.1875;8_Baja_pos
155000.0;148470.86;106001848;6529.140625;8_Baja_pos
250000.0;237824.81;104681308;12175.1875;8_Baja_pos
165000.0;157402.62;106015688;7597.375;8_Baja_pos
194000.0;196533.67;105987777;-2533.671875;6_Muy baja_neg
278000.0;286693.72;105134911;-8693.71875;5_Baja_neg
100000.0;163097.86;105988842;-63097.859375;2_Muy alta_neg
143000.0;144420.64;106015445;-1420.640625;6_Muy baja_neg
279000.0;290630.84;105650809;-11630.84375;5_Baja_neg
73000.0;70651.8;105540143;2348.203125;7_Muy baja_pos
155000.0;142927.03;105974688;12072.96875;8_Baja_pos
169000.0;106094.086;105875450;62905.9140625;11_Muy alta_pos
299000.0;268651.22;105959814;30348.78125;10_Alta_pos
477000.0;454443.0;103426216;22557.0;9_Media_pos
79600.0;92861.79;104891609;-13261.7890625;5_Baja_neg
411000.0;419199.44;104870705;-8199.4375;5_Baja_neg
157500.0;163235.89;105143602;-5735.890625;5_Baja_neg
209000.0;214235.83;105821990;-5235.828125;5_Baja_neg
260000.0;253404.52;104919744;6595.484375;8_Baja_pos
415000.0;400788.4;105456336;14211.59375;8_Baja_pos
95000.0;98067.57;98565154;-3067.5703125;6_Muy baja_neg
149000.0;149271.75;105398918;-271.75;6_Muy baja_neg
147000.0;134130.83;105929649;12869.171875;8_Baja_pos
179000.0;159731.86;104603365;19268.140625;9_Media_pos
179000.0;150304.67;105032290;28695.328125;9_Media_pos
260000.0;244609.02;105409010;15390.984375;9_Media_pos
189000.0;212692.12;106019998;-23692.125;4_Media_neg
169900.0;145032.08;105361538;24867.921875;9_Media_pos
149000.0;141224.44;106001269;7775.5625;8_Baja_pos
135000.0;136629.55;105275686;-1629.546875;6_Muy baja_neg
239000.0;214452.92;104581435;24547.078125;9_Media_pos
405000.0;399608.3;104581525;5391.6875;8_Baja_pos
143000.0;141515.78;106005474;1484.21875;7_Muy baja_pos
400000.0;412530.78;104568658;-12530.78125;5_Baja_neg
159000.0;156988.84;105522688;2011.15625;7_Muy baja_pos
178000.0;135762.42;105414435;42237.578125;10_Alta_pos
153000.0;147801.8;104362105;5198.203125;8_Baja_pos
175000.0;177845.7;106007030;-2845.703125;6_Muy baja_neg
130000.0;117628.805;105776253;12371.1953125;8_Baja_pos
410000.0;411384.78;105250894;-1384.78125;6_Muy baja_neg
355000.0;353679.7;104791821;1320.3125;7_Muy baja_pos
670000.0;440987.5;105176282;229012.5;12_Extrema_pos
220500.0;218958.1;105618652;1541.90625;7_Muy baja_pos
125000.0;126958.25;105984595;-1958.25;6_Muy baja_neg
77000.0;64479.3;104359037;12520.69921875;8_Baja_pos
110000.0;108450.44;105984798;1549.5625;7_Muy baja_pos
153500.0;99965.83;105634980;53534.171875;11_Muy alta_pos
105000.0;102366.32;105441083;2633.6796875;7_Muy baja_pos
165000.0;157689.75;105025815;7310.25;8_Baja_pos
325000.0;336547.25;105576852;-11547.25;5_Baja_neg
259000.0;302658.5;105994278;-43658.5;3_Alta_neg
125000.0;126958.25;106019552;-1958.25;6_Muy baja_neg
245000.0;290974.75;104098113;-45974.75;2_Muy alta_neg
145000.0;123379.66;105644946;21620.34375;9_Media_pos
194000.0;196533.67;105736296;-2533.671875;6_Muy baja_neg
155000.0;148470.86;105848127;6529.140625;8_Baja_pos
127500.0;115917.055;95143186;11582.9453125;8_Baja_pos
249000.0;248804.16;105695772;195.84375;7_Muy baja_pos
115000.0;109587.734;106019031;5412.265625;8_Baja_pos
320000.0;322839.56;105047289;-2839.5625;6_Muy baja_neg
185000.0;131134.7;105857822;53865.296875;11_Muy alta_pos
147000.0;136022.66;105709676;10977.34375;8_Baja_pos
226000.0;455256.3;106006091;-229256.3125;1_Extrema_neg
165000.0;164660.11;105855238;339.890625;7_Muy baja_pos
250000.0;246785.8;105882002;3214.203125;7_Muy baja_pos
155000.0;148470.86;105848331;6529.140625;8_Baja_pos
175000.0;154123.72;103521716;20876.28125;9_Media_pos
355000.0;297023.12;91186875;57976.875;11_Muy alta_pos
322000.0;316336.62;91186950;5663.375;8_Baja_pos
175000.0;203718.98;105943207;-28718.984375;4_Media_neg
230000.0;232261.56;105054594;-2261.5625;6_Muy baja_neg
79700.0;124558.125;105376046;-44858.125;3_Alta_neg
194000.0;189227.31;105913950;4772.6875;7_Muy baja_pos
207000.0;212837.2;105665995;-5837.203125;5_Baja_neg
175000.0;200394.67;105965348;-25394.671875;4_Media_neg
159000.0;167600.89;105984342;-8600.890625;5_Baja_neg
199000.0;194790.31;100570243;4209.6875;7_Muy baja_pos
163000.0;185837.22;105981327;-22837.21875;4_Media_neg
336000.0;325104.28;104965572;10895.71875;8_Baja_pos
250000.0;244564.0;102982913;5436.0;8_Baja_pos
329000.0;282786.72;104412288;46213.28125;11_Muy alta_pos
267000.0;269786.53;101081854;-2786.53125;6_Muy baja_neg
190000.0;201096.7;105623835;-11096.703125;5_Baja_neg
260000.0;260260.8;105648396;-260.796875;6_Muy baja_neg
229000.0;232768.69;104230634;-3768.6875;6_Muy baja_neg
145000.0;136801.9;100223151;8198.09375;8_Baja_pos
190000.0;210514.12;104637446;-20514.125;4_Media_neg
199000.0;197942.36;105305514;1057.640625;7_Muy baja_pos
330000.0;346978.53;104329991;-16978.53125;4_Media_neg
499000.0;426666.7;105974642;72333.3125;11_Muy alta_pos
250000.0;257997.9;104541916;-7997.90625;5_Baja_neg
149000.0;141844.12;105776772;7155.875;8_Baja_pos
420000.0;318991.94;105023800;101008.0625;12_Extrema_pos
335000.0;319999.56;100290557;15000.4375;9_Media_pos
525000.0;468583.84;105812202;56416.15625;11_Muy alta_pos
132000.0;133548.16;104211251;-1548.15625;6_Muy baja_neg
400000.0;410780.66;105911205;-10780.65625;5_Baja_neg
260000.0;252128.12;105316297;7871.875;8_Baja_pos
110000.0;108450.44;106002623;1549.5625;7_Muy baja_pos
51000.0;59682.992;99050607;-8682.9921875;5_Baja_neg
220000.0;224791.45;105504124;-4791.453125;6_Muy baja_neg
125990.0;121388.31;105829397;4601.6875;7_Muy baja_pos
175000.0;211406.78;105943370;-36406.78125;3_Alta_neg
143000.0;124074.055;105995775;18925.9453125;9_Media_pos
270000.0;496505.03;102190295;-226505.03125;1_Extrema_neg
84000.0;86511.65;104342020;-2511.6484375;6_Muy baja_neg
315000.0;327409.5;105908302;-12409.5;5_Baja_neg
299000.0;326646.97;104925010;-27646.96875;4_Media_neg
105000.0;108091.0;105915142;-3091.0;6_Muy baja_neg
152000.0;143759.97;105938666;8240.03125;8_Baja_pos
275000.0;244616.02;105790041;30383.984375;10_Alta_pos
112500.0;123244.07;88674718;-10744.0703125;5_Baja_neg
250000.0;249773.4;106014984;226.59375;7_Muy baja_pos
336000.0;325104.28;106006487;10895.71875;8_Baja_pos
135000.0;137164.95;104626850;-2164.953125;6_Muy baja_neg
360000.0;362919.4;105829949;-2919.40625;6_Muy baja_neg
269000.0;247824.94;105441192;21175.0625;9_Media_pos
310000.0;313690.25;105615376;-3690.25;6_Muy baja_neg
90000.0;130279.23;102951083;-40279.2265625;3_Alta_neg
249000.0;236905.3;105765410;12094.703125;8_Baja_pos
164000.0;168448.56;105891161;-4448.5625;6_Muy baja_neg
325000.0;343171.3;105876253;-18171.3125;4_Media_neg
245000.0;278490.7;105574489;-33490.6875;3_Alta_neg
229000.0;248693.61;102475241;-19693.609375;4_Media_neg
85656.0;96709.82;105893492;-11053.8203125;5_Baja_neg
149000.0;129388.836;105916095;19611.1640625;9_Media_pos
159000.0;157235.94;105501855;1764.0625;7_Muy baja_pos
315000.0;287486.88;105577521;27513.125;9_Media_pos
350000.0;350253.28;105406957;-253.28125;6_Muy baja_neg
194000.0;196533.67;105776347;-2533.671875;6_Muy baja_neg
299000.0;319566.8;104919263;-20566.8125;4_Media_neg
82000.0;130157.14;97072398;-48157.140625;2_Muy alta_neg
342000.0;343243.66;105556015;-1243.65625;6_Muy baja_neg
199000.0;177574.89;105923906;21425.109375;9_Media_pos
184000.0;186694.14;105644422;-2694.140625;6_Muy baja_neg
220000.0;235208.14;99729256;-15208.140625;4_Media_neg
199000.0;195640.17;105656714;3359.828125;7_Muy baja_pos
219000.0;233193.28;105937208;-14193.28125;5_Baja_neg
197000.0;155559.19;105182976;41440.8125;10_Alta_pos
360000.0;392586.5;102764079;-32586.5;3_Alta_neg
285000.0;273144.03;104982208;11855.96875;8_Baja_pos
160000.0;151163.0;105299206;8837.0;8_Baja_pos
125990.0;121388.31;103185100;4601.6875;7_Muy baja_pos
310000.0;409850.1;105567076;-99850.09375;2_Muy alta_neg
520000.0;516825.4;105321498;3174.59375;7_Muy baja_pos
150000.0;125070.43;104708785;24929.5703125;9_Media_pos
279000.0;279702.0;105488673;-702.0;6_Muy baja_neg
105000.0;102366.32;105304686;2633.6796875;7_Muy baja_pos
124900.0;133610.45;105438940;-8710.453125;5_Baja_neg
126000.0;131048.81;105882757;-5048.8125;5_Baja_neg
169000.0;168776.44;105985211;223.5625;7_Muy baja_pos
109000.0;115186.555;105095616;-6186.5546875;5_Baja_neg
145000.0;140017.61;105036762;4982.390625;7_Muy baja_pos
260000.0;264612.56;105095782;-4612.5625;6_Muy baja_neg
185000.0;176867.58;105717993;8132.421875;8_Baja_pos
131000.0;133994.03;106003599;-2994.03125;6_Muy baja_neg
125990.0;121388.31;103575981;4601.6875;7_Muy baja_pos
84000.0;78473.44;98208293;5526.5625;8_Baja_pos
194000.0;187848.06;105932878;6151.9375;8_Baja_pos
110000.0;111412.36;105001762;-1412.359375;6_Muy baja_neg
198000.0;198561.55;105688730;-561.546875;6_Muy baja_neg
210000.0;213766.42;105614740;-3766.421875;6_Muy baja_neg
175000.0;169680.05;101256810;5319.953125;8_Baja_pos
330000.0;319318.25;105793500;10681.75;8_Baja_pos
248000.0;236655.34;105909037;11344.65625;8_Baja_pos
415000.0;420947.75;106007025;-5947.75;5_Baja_neg
415000.0;402669.88;106009628;12330.125;8_Baja_pos
134000.0;123300.38;105503645;10699.6171875;8_Baja_pos
359000.0;379415.38;105501372;-20415.375;4_Media_neg
169000.0;178594.4;106010908;-9594.40625;5_Baja_neg
200000.0;218639.25;104167436;-18639.25;4_Media_neg
190000.0;187554.67;104675664;2445.328125;7_Muy baja_pos
297000.0;396798.47;105495543;-99798.46875;2_Muy alta_neg
108400.0;112182.68;106000775;-3782.6796875;6_Muy baja_neg
415000.0;342974.34;106007393;72025.65625;11_Muy alta_pos
356000.0;362995.94;104565895;-6995.9375;5_Baja_neg
260000.0;253404.52;105890152;6595.484375;8_Baja_pos
415000.0;394681.22;106006550;20318.78125;9_Media_pos
298000.0;219324.66;105495572;78675.34375;11_Muy alta_pos
309000.0;321087.25;105801954;-12087.25;5_Baja_neg
289000.0;326563.5;104941970;-37563.5;3_Alta_neg
125990.0;100542.16;103274221;25447.84375;9_Media_pos
300000.0;360946.8;105168126;-60946.8125;2_Muy alta_neg
159000.0;140542.98;106018806;18457.015625;9_Media_pos
199000.0;197942.36;105272497;1057.640625;7_Muy baja_pos
230000.0;245165.33;105692295;-15165.328125;4_Media_neg
109000.0;100624.375;105929736;8375.625;8_Baja_pos
289900.0;310343.88;105027109;-20443.875;4_Media_neg
449000.0;440372.62;105481874;8627.375;8_Baja_pos
149000.0;141844.12;105765869;7155.875;8_Baja_pos
55000.0;59832.816;105350715;-4832.81640625;6_Muy baja_neg
220000.0;224854.3;98096792;-4854.296875;6_Muy baja_neg
220000.0;220851.4;98984306;-851.40625;6_Muy baja_neg
220000.0;215566.11;98941399;4433.890625;7_Muy baja_pos
220000.0;243632.84;100584105;-23632.84375;4_Media_neg
220000.0;223389.1;104906423;-3389.09375;6_Muy baja_neg
235000.0;225594.89;96864371;9405.109375;8_Baja_pos
250000.0;226411.77;104454195;23588.234375;9_Media_pos
275000.0;305226.06;104387018;-30226.0625;3_Alta_neg
290000.0;264850.4;103349156;25149.59375;9_Media_pos
290000.0;293536.12;103398399;-3536.125;6_Muy baja_neg
290000.0;293536.12;103398302;-3536.125;6_Muy baja_neg
290000.0;582688.4;104856542;-292688.375;1_Extrema_neg
299000.0;300485.12;104168166;-1485.125;6_Muy baja_neg
320000.0;304510.84;105874832;15489.15625;9_Media_pos
320000.0;312427.06;105283126;7572.9375;8_Baja_pos
320000.0;320210.22;105233786;-210.21875;6_Muy baja_neg
320000.0;316736.3;105595129;3263.6875;7_Muy baja_pos
320000.0;320210.22;105224676;-210.21875;6_Muy baja_neg
320000.0;319469.34;105233608;530.65625;7_Muy baja_pos
340000.0;355823.22;103010452;-15823.21875;4_Media_neg
389500.0;425334.16;105877994;-35834.15625;3_Alta_neg
398000.0;539887.4;100997287;-141887.375;1_Extrema_neg
398000.0;631896.3;103016901;-233896.3125;1_Extrema_neg
398000.0;401902.22;104573176;-3902.21875;6_Muy baja_neg
399000.0;407347.28;104706278;-8347.28125;5_Baja_neg
407400.0;393884.47;99140265;13515.53125;8_Baja_pos
407400.0;393472.97;103489036;13927.03125;8_Baja_pos
407400.0;468408.72;98812321;-61008.71875;2_Muy alta_neg
420000.0;434818.56;105636547;-14818.5625;5_Baja_neg
430000.0;436946.06;105061090;-6946.0625;5_Baja_neg
430000.0;454328.16;105033067;-24328.15625;4_Media_neg
430000.0;435515.75;105021974;-5515.75;5_Baja_neg
455000.0;380903.28;103437919;74096.71875;11_Muy alta_pos
467000.0;495921.97;104669440;-28921.96875;4_Media_neg
489000.0;496207.28;105980691;-7207.28125;5_Baja_neg
525000.0;495800.47;101629916;29199.53125;9_Media_pos
550000.0;530930.0;105951307;19070.0;9_Media_pos
570000.0;551663.56;105130699;18336.4375;9_Media_pos
585000.0;459617.0;105396453;125383.0;12_Extrema_pos
590000.0;502216.8;105994020;87783.1875;11_Muy alta_pos
594500.0;505035.2;104695588;89464.8125;11_Muy alta_pos
595000.0;614218.44;104455740;-19218.4375;4_Media_neg
595000.0;566004.9;103239954;28995.125;9_Media_pos
598000.0;615536.06;103986581;-17536.0625;4_Media_neg
620000.0;641870.5;104324608;-21870.5;4_Media_neg
650000.0;475173.8;105922681;174826.1875;12_Extrema_pos
680000.0;680682.94;105588553;-682.9375;6_Muy baja_neg
685000.0;669842.44;105891945;15157.5625;9_Media_pos
700000.0;691068.6;102868593;8931.375;8_Baja_pos
700000.0;676797.94;104823539;23202.0625;9_Media_pos
700000.0;659946.3;104000327;40053.6875;10_Alta_pos
700000.0;691068.6;102868606;8931.375;8_Baja_pos
735000.0;772694.56;100550650;-37694.5625;3_Alta_neg
749000.0;699290.06;105378883;49709.9375;11_Muy alta_pos
750000.0;824277.06;105251104;-74277.0625;2_Muy alta_neg
750000.0;726761.2;92013267;23238.8125;9_Media_pos
770000.0;756769.94;105535171;13230.0625;8_Baja_pos
780000.0;845253.9;105055474;-65253.875;2_Muy alta_neg
785000.0;782640.56;105621344;2359.4375;7_Muy baja_pos
870000.0;860717.5;104848963;9282.5;8_Baja_pos
875000.0;866375.94;104245869;8624.0625;8_Baja_pos
875000.0;895247.94;104250745;-20247.9375;4_Media_neg
890000.0;900113.94;104745032;-10113.9375;5_Baja_neg
890000.0;879616.75;104016593;10383.25;8_Baja_pos
890000.0;870508.8;104744895;19491.1875;9_Media_pos
890000.0;1201793.6;105186116;-311793.625;1_Extrema_neg
890000.0;755734.4;104805158;134265.625;12_Extrema_pos
890000.0;879616.75;104764625;10383.25;8_Baja_pos
895000.0;890014.25;105899025;4985.75;7_Muy baja_pos
980000.0;999605.44;105182787;-19605.4375;4_Media_neg
990000.0;1040381.2;104974993;-50381.1875;2_Muy alta_neg
990000.0;1024925.8;101813228;-34925.8125;3_Alta_neg
998000.0;1050302.4;37669325;-52302.375;2_Muy alta_neg
1050000.0;1102493.5;103726508;-52493.5;2_Muy alta_neg
1077000.0;1070962.6;105908909;6037.375;8_Baja_pos
1077000.0;1032277.06;105876191;44722.9375;10_Alta_pos
1100000.0;1087384.0;100656795;12616.0;8_Baja_pos
1103000.0;1119768.8;104981254;-16768.75;4_Media_neg
1103000.0;1178347.8;104830530;-75347.75;2_Muy alta_neg
1103000.0;1093562.2;105040594;9437.75;8_Baja_pos
1103000.0;1045171.6;105046369;57828.375;11_Muy alta_pos
1145000.0;1118770.8;104174115;26229.25;9_Media_pos
1145000.0;1155258.9;104971905;-10258.875;5_Baja_neg
1145000.0;1123390.5;101469054;21609.5;9_Media_pos
1180000.0;1200020.9;105957732;-20020.875;4_Media_neg
1195000.0;1057475.6;102410371;137524.375;12_Extrema_pos
1200000.0;1182200.6;102985617;17799.375;9_Media_pos
1200000.0;1217538.2;104453933;-17538.25;4_Media_neg
1220000.0;1181631.5;104086837;38368.5;10_Alta_pos
1220000.0;932439.56;104525431;287560.4375;12_Extrema_pos
1250000.0;1303190.6;103040644;-53190.625;2_Muy alta_neg
1250000.0;1270841.8;105898094;-20841.75;4_Media_neg
1250000.0;1391402.1;103734259;-141402.125;1_Extrema_neg
1250000.0;2166575.2;103618608;-916575.25;1_Extrema_neg
1250000.0;1365729.2;99601378;-115729.25;1_Extrema_neg
1250000.0;1220792.5;101885723;29207.5;9_Media_pos
1280000.0;1310944.0;103156838;-30944.0;3_Alta_neg
1300000.0;1348049.4;103511768;-48049.375;2_Muy alta_neg
1300000.0;1227781.5;102180826;72218.5;11_Muy alta_pos
1375000.0;1396915.8;104899532;-21915.75;4_Media_neg
1400000.0;1164368.6;105094134;235631.375;12_Extrema_pos
1490000.0;1474604.5;102822941;15395.5;9_Media_pos
1490000.0;1748801.4;101660357;-258801.375;1_Extrema_neg
1580000.0;1557338.2;104732459;22661.75;9_Media_pos
1580000.0;1539944.9;105299487;40055.125;10_Alta_pos
1580000.0;1519555.9;105370421;60444.125;11_Muy alta_pos
1590000.0;1712312.6;105324192;-122312.625;1_Extrema_neg
1620000.0;1603040.4;100719734;16959.625;9_Media_pos
1620000.0;1604929.5;100753590;15070.5;9_Media_pos
1650000.0;934686.75;103855311;715313.25;12_Extrema_pos
1690000.0;1712732.4;97217633;-22732.375;4_Media_neg
1690000.0;1870087.8;104908855;-180087.75;1_Extrema_neg
1690000.0;1766614.9;92713271;-76614.875;2_Muy alta_neg
1700000.0;1663982.1;105008646;36017.875;10_Alta_pos
1700000.0;1580267.4;104592978;119732.625;12_Extrema_pos
1750000.0;1767223.4;98268626;-17223.375;4_Media_neg
1750000.0;2499341.5;97564872;-749341.5;1_Extrema_neg
1750000.0;1749215.1;99162980;784.875;7_Muy baja_pos
1750000.0;1743291.4;94506268;6708.625;8_Baja_pos
1757000.0;1785670.6;101548594;-28670.625;4_Media_neg
1800000.0;1525609.4;103855436;274390.625;12_Extrema_pos
1800000.0;1785755.9;102762882;14244.125;8_Baja_pos
1850000.0;1555982.9;100550651;294017.125;12_Extrema_pos
1950000.0;1883721.6;93936088;66278.375;11_Muy alta_pos
1950000.0;1933934.6;103130956;16065.375;9_Media_pos
1950000.0;1923938.2;102790949;26061.75;9_Media_pos
1990000.0;2812570.5;104262556;-822570.5;1_Extrema_neg
2280000.0;3926373.0;100159343;-1646373.0;1_Extrema_neg
2400000.0;1338300.0;91394673;1061700.0;12_Extrema_pos
2500000.0;2447960.8;103110681;52039.25;11_Muy alta_pos
2500000.0;2469886.2;105074447;30113.75;10_Alta_pos
2800000.0;2788865.8;106018771;11134.25;8_Baja_pos
2800000.0;2747860.0;104670310;52140.0;11_Muy alta_pos
3500000.0;2734131.5;105275380;765868.5;12_Extrema_pos
4500000.0;4482660.0;90139268;17340.0;9_Media_pos
58000.0;58490.953;104407260;-490.953125;6_Muy baja_neg
60000.0;62959.34;104410195;-2959.33984375;6_Muy baja_neg
75000.0;77296.984;104337868;-2296.984375;6_Muy baja_neg
85200.0;87505.8;102290981;-2305.796875;6_Muy baja_neg
85200.0;111117.38;99080711;-25917.3828125;4_Media_neg
93000.0;183945.8;104027875;-90945.796875;2_Muy alta_neg
94800.0;90215.875;101939371;4584.125;7_Muy baja_pos
95000.0;107476.11;93195071;-12476.109375;5_Baja_neg
95000.0;170439.86;104026833;-75439.859375;2_Muy alta_neg
97500.0;118318.586;99120858;-20818.5859375;4_Media_neg
102000.0;109474.29;105540080;-7474.2890625;5_Baja_neg
107000.0;126173.21;104599387;-19173.2109375;4_Media_neg
107600.0;105286.62;102291136;2313.3828125;7_Muy baja_pos
108000.0;131780.84;104014188;-23780.84375;4_Media_neg
110000.0;109278.086;104850808;721.9140625;7_Muy baja_pos
111000.0;119228.484;104605908;-8228.484375;5_Baja_neg
111000.0;118900.555;102362575;-7900.5546875;5_Baja_neg
113100.0;100440.86;105981659;12659.140625;8_Baja_pos
116000.0;108031.54;105868660;7968.4609375;8_Baja_pos
129000.0;128735.28;105031944;264.71875;7_Muy baja_pos
129000.0;117204.41;105622892;11795.59375;8_Baja_pos
129000.0;128735.28;105082917;264.71875;7_Muy baja_pos
133000.0;163247.88;106036087;-30247.875;3_Alta_neg
