zip_code;zip_mean_price;price_m2_mean_log
8022;14.121521614702955;8.74665945236113
8010;14.060565717813578;8.978609943835131
8007;14.237496450227399;9.169621058092797
8007;14.237496450227399;9.169621058092797
8013;13.41969837602623;8.682546301567278
8007;14.237496450227399;9.169621058092797
8007;14.237496450227399;9.169621058092797
8007;14.237496450227399;9.169621058092797
8007;14.237496450227399;9.169621058092797
8013;13.41969837602623;8.682546301567278
8007;14.237496450227399;9.169621058092797
8003;13.185494232770663;8.660510976923646
8030;12.764593515056687;8.292485078606447
8010;14.060565717813578;8.978609943835131
8007;14.237496450227399;9.169621058092797
8021;14.055902709807768;8.792149137162907
8034;14.093443734990037;8.850761681810813
8034;14.093443734990037;8.850761681810813
8010;14.060565717813578;8.978609943835131
8016;12.15994642780424;7.938051926246586
8006;13.377151869497064;8.650396133721344
8025;12.931663675452238;8.491879959312593
8021;14.055902709807768;8.792149137162907
8005;12.967226910012013;8.537883910343327
8022;14.121521614702955;8.74665945236113
8003;13.185494232770663;8.660510976923646
8021;14.055902709807768;8.792149137162907
8027;12.59316946360604;8.202348313817748
8042;11.678950449058894;7.568982767905985
8002;13.440735902803482;8.617116875117734
8001;12.861427834179961;8.353067601049556
8033;11.67753196860908;7.458842865333687
8013;13.41969837602623;8.682546301567278
8012;12.941918408998063;8.566959731338697
8032;12.199513620630837;7.967187056189697
8034;14.093443734990037;8.850761681810813
8007;14.237496450227399;9.169621058092797
8002;13.440735902803482;8.617116875117734
8041;12.47062993661499;8.194480184088112
8019;12.431755730160708;8.074420997206465
8022;14.121521614702955;8.74665945236113
8014;12.727597279233034;8.348172075106019
8001;12.861427834179961;8.353067601049556
8002;13.440735902803482;8.617116875117734
8002;13.440735902803482;8.617116875117734
8021;14.055902709807768;8.792149137162907
8021;14.055902709807768;8.792149137162907
8022;14.121521614702955;8.74665945236113
8003;13.185494232770663;8.660510976923646
8003;13.185494232770663;8.660510976923646
8001;12.861427834179961;8.353067601049556
8013;13.41969837602623;8.682546301567278
8018;12.835985886991226;8.417004141329922
8003;13.185494232770663;8.660510976923646
8022;14.121521614702955;8.74665945236113
8015;12.937027662008754;8.46455957163774
8011;13.503711251295472;8.776974130830514
8041;12.47062993661499;8.194480184088112
8023;12.799157685034528;8.268687758041994
8015;12.937027662008754;8.46455957163774
8022;14.121521614702955;8.74665945236113
8002;13.440735902803482;8.617116875117734
8003;13.185494232770663;8.660510976923646
8024;12.812160850797502;8.36287018924547
8012;12.941918408998063;8.566959731338697
8011;13.503711251295472;8.776974130830514
8036;13.695019362624572;8.797140841539113
8071;13.628182675248858;8.84567579829859
8010;14.060565717813578;8.978609943835131
8034;14.093443734990037;8.850761681810813
8005;12.967226910012013;8.537883910343327
8034;14.093443734990037;8.850761681810813
8028;12.855157857162018;8.359759837822654
8026;12.559306302929901;8.310126773746067
8028;12.855157857162018;8.359759837822654
8022;14.121521614702955;8.74665945236113
8009;13.874866833505195;8.919752299293316
8022;14.121521614702955;8.74665945236113
8025;12.931663675452238;8.491879959312593
8013;13.41969837602623;8.682546301567278
8023;12.799157685034528;8.268687758041994
8023;12.799157685034528;8.268687758041994
8021;14.055902709807768;8.792149137162907
8011;13.503711251295472;8.776974130830514
8022;14.121521614702955;8.74665945236113
8017;14.305277672470428;8.64375997161537
8029;13.361232906061314;8.56285393745657
8029;13.361232906061314;8.56285393745657
8006;13.377151869497064;8.650396133721344
8015;12.937027662008754;8.46455957163774
8023;12.799157685034528;8.268687758041994
8036;13.695019362624572;8.797140841539113
8008;13.807605470532657;9.000411091580997
8003;13.185494232770663;8.660510976923646
8904;12.138959593536159;7.861062952503017
8013;13.41969837602623;8.682546301567278
8021;14.055902709807768;8.792149137162907
8010;14.060565717813578;8.978609943835131
8009;13.874866833505195;8.919752299293316
8009;13.874866833505195;8.919752299293316
8038;12.611066974228764;8.067865135468532
8038;12.611066974228764;8.067865135468532
8005;12.967226910012013;8.537883910343327
8013;13.41969837602623;8.682546301567278
8036;13.695019362624572;8.797140841539113
8016;12.15994642780424;7.938051926246586
8013;13.41969837602623;8.682546301567278
8035;12.302876417703686;7.940505300810705
8014;12.727597279233034;8.348172075106019
8025;12.931663675452238;8.491879959312593
8033;11.67753196860908;7.458842865333687
8025;12.931663675452238;8.491879959312593
8019;12.431755730160708;8.074420997206465
8025;12.931663675452238;8.491879959312593
8022;14.121521614702955;8.74665945236113
8025;12.931663675452238;8.491879959312593
8019;12.431755730160708;8.074420997206465
8003;13.185494232770663;8.660510976923646
8021;14.055902709807768;8.792149137162907
8019;12.431755730160708;8.074420997206465
8034;14.093443734990037;8.850761681810813
8025;12.931663675452238;8.491879959312593
8025;12.931663675452238;8.491879959312593
8025;12.931663675452238;8.491879959312593
8021;14.055902709807768;8.792149137162907
8025;12.931663675452238;8.491879959312593
8019;12.431755730160708;8.074420997206465
8034;14.093443734990037;8.850761681810813
8003;13.185494232770663;8.660510976923646
8024;12.812160850797502;8.36287018924547
8021;14.055902709807768;8.792149137162907
8024;12.812160850797502;8.36287018924547
8020;12.356965168546187;7.954643102438336
8027;12.59316946360604;8.202348313817748
8021;14.055902709807768;8.792149137162907
8035;12.302876417703686;7.940505300810705
8018;12.835985886991226;8.417004141329922
8013;13.41969837602623;8.682546301567278
8019;12.431755730160708;8.074420997206465
8004;12.488479964977087;8.311929864355015
8022;14.121521614702955;8.74665945236113
8029;13.361232906061314;8.56285393745657
8196;13.274354044880646;8.111653061354561
8034;14.093443734990037;8.850761681810813
8196;13.274354044880646;8.111653061354561
8031;12.13369003603315;7.914267824416088
8023;12.799157685034528;8.268687758041994
8006;13.377151869497064;8.650396133721344
8019;12.431755730160708;8.074420997206465
8014;12.727597279233034;8.348172075106019
8011;13.503711251295472;8.776974130830514
8021;14.055902709807768;8.792149137162907
8032;12.199513620630837;7.967187056189697
8037;13.260954819614268;8.680964188536453
8011;13.503711251295472;8.776974130830514
8008;13.807605470532657;9.000411091580997
8021;14.055902709807768;8.792149137162907
8002;13.440735902803482;8.617116875117734
8025;12.931663675452238;8.491879959312593
8022;14.121521614702955;8.74665945236113
8021;14.055902709807768;8.792149137162907
8016;12.15994642780424;7.938051926246586
8029;13.361232906061314;8.56285393745657
8196;13.274354044880646;8.111653061354561
8034;14.093443734990037;8.850761681810813
8036;13.695019362624572;8.797140841539113
8029;13.361232906061314;8.56285393745657
8006;13.377151869497064;8.650396133721344
8031;12.13369003603315;7.914267824416088
8002;13.440735902803482;8.617116875117734
8002;13.440735902803482;8.617116875117734
8021;14.055902709807768;8.792149137162907
8041;12.47062993661499;8.194480184088112
8022;14.121521614702955;8.74665945236113
8034;14.093443734990037;8.850761681810813
8023;12.799157685034528;8.268687758041994
8036;13.695019362624572;8.797140841539113
8903;12.349173267581364;8.051441196621724
8021;14.055902709807768;8.792149137162907
8015;12.937027662008754;8.46455957163774
8019;12.431755730160708;8.074420997206465
8023;12.799157685034528;8.268687758041994
8003;13.185494232770663;8.660510976923646
8006;13.377151869497064;8.650396133721344
8003;13.185494232770663;8.660510976923646
8019;12.431755730160708;8.074420997206465
8002;13.440735902803482;8.617116875117734
8005;12.967226910012013;8.537883910343327
8019;12.431755730160708;8.074420997206465
8022;14.121521614702955;8.74665945236113
8002;13.440735902803482;8.617116875117734
8018;12.835985886991226;8.417004141329922
8008;13.807605470532657;9.000411091580997
8019;12.431755730160708;8.074420997206465
8037;13.260954819614268;8.680964188536453
8001;12.861427834179961;8.353067601049556
8003;13.185494232770663;8.660510976923646
8037;13.260954819614268;8.680964188536453
8021;14.055902709807768;8.792149137162907
8021;14.055902709807768;8.792149137162907
8002;13.440735902803482;8.617116875117734
8022;14.121521614702955;8.74665945236113
8034;14.093443734990037;8.850761681810813
8021;14.055902709807768;8.792149137162907
8022;14.121521614702955;8.74665945236113
8034;14.093443734990037;8.850761681810813
8025;12.931663675452238;8.491879959312593
8021;14.055902709807768;8.792149137162907
8021;14.055902709807768;8.792149137162907
8017;14.305277672470428;8.64375997161537
8001;12.861427834179961;8.353067601049556
8023;12.799157685034528;8.268687758041994
8017;14.305277672470428;8.64375997161537
8002;13.440735902803482;8.617116875117734
8021;14.055902709807768;8.792149137162907
8024;12.812160850797502;8.36287018924547
8001;12.861427834179961;8.353067601049556
8005;12.967226910012013;8.537883910343327
8037;13.260954819614268;8.680964188536453
8029;13.361232906061314;8.56285393745657
8034;14.093443734990037;8.850761681810813
8032;12.199513620630837;7.967187056189697
8034;14.093443734990037;8.850761681810813
8038;12.611066974228764;8.067865135468532
8002;13.440735902803482;8.617116875117734
8024;12.812160850797502;8.36287018924547
8012;12.941918408998063;8.566959731338697
8002;13.440735902803482;8.617116875117734
8001;12.861427834179961;8.353067601049556
8025;12.931663675452238;8.491879959312593
8021;14.055902709807768;8.792149137162907
8010;14.060565717813578;8.978609943835131
8003;13.185494232770663;8.660510976923646
8036;13.695019362624572;8.797140841539113
8004;12.488479964977087;8.311929864355015
8014;12.727597279233034;8.348172075106019
8024;12.812160850797502;8.36287018924547
8006;13.377151869497064;8.650396133721344
8003;13.185494232770663;8.660510976923646
8013;13.41969837602623;8.682546301567278
8019;12.431755730160708;8.074420997206465
8029;13.361232906061314;8.56285393745657
8019;12.431755730160708;8.074420997206465
8036;13.695019362624572;8.797140841539113
8003;13.185494232770663;8.660510976923646
8034;14.093443734990037;8.850761681810813
8032;12.199513620630837;7.967187056189697
8004;12.488479964977087;8.311929864355015
8035;12.302876417703686;7.940505300810705
8008;13.807605470532657;9.000411091580997
8015;12.937027662008754;8.46455957163774
8018;12.835985886991226;8.417004141329922
8017;14.305277672470428;8.64375997161537
8020;12.356965168546187;7.954643102438336
8029;13.361232906061314;8.56285393745657
8007;14.237496450227399;9.169621058092797
8022;14.121521614702955;8.74665945236113
8027;12.59316946360604;8.202348313817748
8027;12.59316946360604;8.202348313817748
8032;12.199513620630837;7.967187056189697
8026;12.559306302929901;8.310126773746067
8005;12.967226910012013;8.537883910343327
8013;13.41969837602623;8.682546301567278
8034;14.093443734990037;8.850761681810813
8036;13.695019362624572;8.797140841539113
8010;14.060565717813578;8.978609943835131
8003;13.185494232770663;8.660510976923646
8039;13.235532598509693;8.746265393468033
8002;13.440735902803482;8.617116875117734
8003;13.185494232770663;8.660510976923646
8023;12.799157685034528;8.268687758041994
8013;13.41969837602623;8.682546301567278
8003;13.185494232770663;8.660510976923646
8011;13.503711251295472;8.776974130830514
8071;13.628182675248858;8.84567579829859
8032;12.199513620630837;7.967187056189697
8005;12.967226910012013;8.537883910343327
8003;13.185494232770663;8.660510976923646
8002;13.440735902803482;8.617116875117734
8008;13.807605470532657;9.000411091580997
8037;13.260954819614268;8.680964188536453
8001;12.861427834179961;8.353067601049556
8011;13.503711251295472;8.776974130830514
8024;12.812160850797502;8.36287018924547
8025;12.931663675452238;8.491879959312593
8002;13.440735902803482;8.617116875117734
8003;13.185494232770663;8.660510976923646
8004;12.488479964977087;8.311929864355015
8023;12.799157685034528;8.268687758041994
8023;12.799157685034528;8.268687758041994
8005;12.967226910012013;8.537883910343327
8027;12.59316946360604;8.202348313817748
8030;12.764593515056687;8.292485078606447
8033;11.67753196860908;7.458842865333687
8008;13.807605470532657;9.000411091580997
8003;13.185494232770663;8.660510976923646
8029;13.361232906061314;8.56285393745657
8009;13.874866833505195;8.919752299293316
8037;13.260954819614268;8.680964188536453
8016;12.15994642780424;7.938051926246586
8015;12.937027662008754;8.46455957163774
8010;14.060565717813578;8.978609943835131
8019;12.431755730160708;8.074420997206465
8003;13.185494232770663;8.660510976923646
8017;14.305277672470428;8.64375997161537
8006;13.377151869497064;8.650396133721344
8039;13.235532598509693;8.746265393468033
8021;14.055902709807768;8.792149137162907
8025;12.931663675452238;8.491879959312593
8009;13.874866833505195;8.919752299293316
8013;13.41969837602623;8.682546301567278
8009;13.874866833505195;8.919752299293316
8007;14.237496450227399;9.169621058092797
8017;14.305277672470428;8.64375997161537
8010;14.060565717813578;8.978609943835131
8003;13.185494232770663;8.660510976923646
8028;12.855157857162018;8.359759837822654
8011;13.503711251295472;8.776974130830514
8009;13.874866833505195;8.919752299293316
8008;13.807605470532657;9.000411091580997
8009;13.874866833505195;8.919752299293316
8013;13.41969837602623;8.682546301567278
8023;12.799157685034528;8.268687758041994
8001;12.861427834179961;8.353067601049556
8015;12.937027662008754;8.46455957163774
8026;12.559306302929901;8.310126773746067
8021;14.055902709807768;8.792149137162907
8008;13.807605470532657;9.000411091580997
8019;12.431755730160708;8.074420997206465
8012;12.941918408998063;8.566959731338697
8037;13.260954819614268;8.680964188536453
8004;12.488479964977087;8.311929864355015
8019;12.431755730160708;8.074420997206465
8001;12.861427834179961;8.353067601049556
8001;12.861427834179961;8.353067601049556
8014;12.727597279233034;8.348172075106019
8001;12.861427834179961;8.353067601049556
8001;12.861427834179961;8.353067601049556
8028;12.855157857162018;8.359759837822654
8001;12.861427834179961;8.353067601049556
8001;12.861427834179961;8.353067601049556
8001;12.861427834179961;8.353067601049556
8038;12.611066974228764;8.067865135468532
8001;12.861427834179961;8.353067601049556
8001;12.861427834179961;8.353067601049556
8006;13.377151869497064;8.650396133721344
8001;12.861427834179961;8.353067601049556
8020;12.356965168546187;7.954643102438336
8021;14.055902709807768;8.792149137162907
8035;12.302876417703686;7.940505300810705
8010;14.060565717813578;8.978609943835131
8013;13.41969837602623;8.682546301567278
8036;13.695019362624572;8.797140841539113
8030;12.764593515056687;8.292485078606447
8030;12.764593515056687;8.292485078606447
8030;12.764593515056687;8.292485078606447
8030;12.764593515056687;8.292485078606447
8030;12.764593515056687;8.292485078606447
8027;12.59316946360604;8.202348313817748
8021;14.055902709807768;8.792149137162907
8030;12.764593515056687;8.292485078606447
8022;14.121521614702955;8.74665945236113
8034;14.093443734990037;8.850761681810813
8008;13.807605470532657;9.000411091580997
8008;13.807605470532657;9.000411091580997
8008;13.807605470532657;9.000411091580997
8008;13.807605470532657;9.000411091580997
8006;13.377151869497064;8.650396133721344
8008;13.807605470532657;9.000411091580997
8035;12.302876417703686;7.940505300810705
8030;12.764593515056687;8.292485078606447
8029;13.361232906061314;8.56285393745657
8006;13.377151869497064;8.650396133721344
8022;14.121521614702955;8.74665945236113
8034;14.093443734990037;8.850761681810813
8012;12.941918408998063;8.566959731338697
8019;12.431755730160708;8.074420997206465
8014;12.727597279233034;8.348172075106019
8022;14.121521614702955;8.74665945236113
8034;14.093443734990037;8.850761681810813
8003;13.185494232770663;8.660510976923646
8001;12.861427834179961;8.353067601049556
8010;14.060565717813578;8.978609943835131
8010;14.060565717813578;8.978609943835131
8002;13.440735902803482;8.617116875117734
8002;13.440735902803482;8.617116875117734
8001;12.861427834179961;8.353067601049556
8032;12.199513620630837;7.967187056189697
8036;13.695019362624572;8.797140841539113
8021;14.055902709807768;8.792149137162907
8010;14.060565717813578;8.978609943835131
8019;12.431755730160708;8.074420997206465
8010;14.060565717813578;8.978609943835131
8029;13.361232906061314;8.56285393745657
8002;13.440735902803482;8.617116875117734
8003;13.185494232770663;8.660510976923646
8007;14.237496450227399;9.169621058092797
8071;13.628182675248858;8.84567579829859
8021;14.055902709807768;8.792149137162907
8029;13.361232906061314;8.56285393745657
8008;13.807605470532657;9.000411091580997
8021;14.055902709807768;8.792149137162907
8003;13.185494232770663;8.660510976923646
8021;14.055902709807768;8.792149137162907
8022;14.121521614702955;8.74665945236113
8022;14.121521614702955;8.74665945236113
8021;14.055902709807768;8.792149137162907
8021;14.055902709807768;8.792149137162907
8025;12.931663675452238;8.491879959312593
8034;14.093443734990037;8.850761681810813
8010;14.060565717813578;8.978609943835131
8021;14.055902709807768;8.792149137162907
8027;12.59316946360604;8.202348313817748
8012;12.941918408998063;8.566959731338697
8006;13.377151869497064;8.650396133721344
8034;14.093443734990037;8.850761681810813
8028;12.855157857162018;8.359759837822654
8011;13.503711251295472;8.776974130830514
8021;14.055902709807768;8.792149137162907
8037;13.260954819614268;8.680964188536453
8024;12.812160850797502;8.36287018924547
8023;12.799157685034528;8.268687758041994
8002;13.440735902803482;8.617116875117734
8010;14.060565717813578;8.978609943835131
8003;13.185494232770663;8.660510976923646
8025;12.931663675452238;8.491879959312593
8022;14.121521614702955;8.74665945236113
8025;12.931663675452238;8.491879959312593
8002;13.440735902803482;8.617116875117734
8002;13.440735902803482;8.617116875117734
8006;13.377151869497064;8.650396133721344
8029;13.361232906061314;8.56285393745657
8002;13.440735902803482;8.617116875117734
8003;13.185494232770663;8.660510976923646
8003;13.185494232770663;8.660510976923646
8022;14.121521614702955;8.74665945236113
8041;12.47062993661499;8.194480184088112
8002;13.440735902803482;8.617116875117734
8034;14.093443734990037;8.850761681810813
8011;13.503711251295472;8.776974130830514
8003;13.185494232770663;8.660510976923646
8026;12.559306302929901;8.310126773746067
8013;13.41969837602623;8.682546301567278
8010;14.060565717813578;8.978609943835131
8013;13.41969837602623;8.682546301567278
8014;12.727597279233034;8.348172075106019
8019;12.431755730160708;8.074420997206465
8013;13.41969837602623;8.682546301567278
8007;14.237496450227399;9.169621058092797
8015;12.937027662008754;8.46455957163774
8007;14.237496450227399;9.169621058092797
8015;12.937027662008754;8.46455957163774
8196;13.274354044880646;8.111653061354561
8001;12.861427834179961;8.353067601049556
8001;12.861427834179961;8.353067601049556
8001;12.861427834179961;8.353067601049556
8023;12.799157685034528;8.268687758041994
8004;12.488479964977087;8.311929864355015
8013;13.41969837602623;8.682546301567278
8010;14.060565717813578;8.978609943835131
8038;12.611066974228764;8.067865135468532
8004;12.488479964977087;8.311929864355015
8012;12.941918408998063;8.566959731338697
8011;13.503711251295472;8.776974130830514
8035;12.302876417703686;7.940505300810705
8006;13.377151869497064;8.650396133721344
8029;13.361232906061314;8.56285393745657
8029;13.361232906061314;8.56285393745657
8012;12.941918408998063;8.566959731338697
8017;14.305277672470428;8.64375997161537
8016;12.15994642780424;7.938051926246586
8004;12.488479964977087;8.311929864355015
8032;12.199513620630837;7.967187056189697
8015;12.937027662008754;8.46455957163774
8004;12.488479964977087;8.311929864355015
8024;12.812160850797502;8.36287018924547
8019;12.431755730160708;8.074420997206465
8014;12.727597279233034;8.348172075106019
8003;13.185494232770663;8.660510976923646
8015;12.937027662008754;8.46455957163774
8030;12.764593515056687;8.292485078606447
8034;14.093443734990037;8.850761681810813
8010;14.060565717813578;8.978609943835131
8011;13.503711251295472;8.776974130830514
8025;12.931663675452238;8.491879959312593
8038;12.611066974228764;8.067865135468532
8016;12.15994642780424;7.938051926246586
8016;12.15994642780424;7.938051926246586
8014;12.727597279233034;8.348172075106019
8041;12.47062993661499;8.194480184088112
8032;12.199513620630837;7.967187056189697
8031;12.13369003603315;7.914267824416088
8013;13.41969837602623;8.682546301567278
8021;14.055902709807768;8.792149137162907
8003;13.185494232770663;8.660510976923646
8002;13.440735902803482;8.617116875117734
8021;14.055902709807768;8.792149137162907
8006;13.377151869497064;8.650396133721344
8014;12.727597279233034;8.348172075106019
8034;14.093443734990037;8.850761681810813
8015;12.937027662008754;8.46455957163774
8009;13.874866833505195;8.919752299293316
8001;12.861427834179961;8.353067601049556
8013;13.41969837602623;8.682546301567278
8027;12.59316946360604;8.202348313817748
8030;12.764593515056687;8.292485078606447
8015;12.937027662008754;8.46455957163774
8027;12.59316946360604;8.202348313817748
8027;12.59316946360604;8.202348313817748
8027;12.59316946360604;8.202348313817748
8006;13.377151869497064;8.650396133721344
8028;12.855157857162018;8.359759837822654
8030;12.764593515056687;8.292485078606447
8042;11.678950449058894;7.568982767905985
8030;12.764593515056687;8.292485078606447
8030;12.764593515056687;8.292485078606447
8024;12.812160850797502;8.36287018924547
8007;14.237496450227399;9.169621058092797
8030;12.764593515056687;8.292485078606447
8035;12.302876417703686;7.940505300810705
8003;13.185494232770663;8.660510976923646
8034;14.093443734990037;8.850761681810813
8002;13.440735902803482;8.617116875117734
8009;13.874866833505195;8.919752299293316
8021;14.055902709807768;8.792149137162907
8021;14.055902709807768;8.792149137162907
8902;12.5887792910698;8.140847812785063
8019;12.431755730160708;8.074420997206465
8021;14.055902709807768;8.792149137162907
8002;13.440735902803482;8.617116875117734
8023;12.799157685034528;8.268687758041994
8037;13.260954819614268;8.680964188536453
8008;13.807605470532657;9.000411091580997
8030;12.764593515056687;8.292485078606447
8004;12.488479964977087;8.311929864355015
8011;13.503711251295472;8.776974130830514
8037;13.260954819614268;8.680964188536453
8024;12.812160850797502;8.36287018924547
8036;13.695019362624572;8.797140841539113
8008;13.807605470532657;9.000411091580997
8012;12.941918408998063;8.566959731338697
8002;13.440735902803482;8.617116875117734
8034;14.093443734990037;8.850761681810813
8027;12.59316946360604;8.202348313817748
8014;12.727597279233034;8.348172075106019
8021;14.055902709807768;8.792149137162907
8042;11.678950449058894;7.568982767905985
8008;13.807605470532657;9.000411091580997
8021;14.055902709807768;8.792149137162907
8009;13.874866833505195;8.919752299293316
8028;12.855157857162018;8.359759837822654
8007;14.237496450227399;9.169621058092797
8007;14.237496450227399;9.169621058092797
8018;12.835985886991226;8.417004141329922
8013;13.41969837602623;8.682546301567278
8041;12.47062993661499;8.194480184088112
8034;14.093443734990037;8.850761681810813
8010;14.060565717813578;8.978609943835131
8037;13.260954819614268;8.680964188536453
8032;12.199513620630837;7.967187056189697
8018;12.835985886991226;8.417004141329922
8001;12.861427834179961;8.353067601049556
8009;13.874866833505195;8.919752299293316
8010;14.060565717813578;8.978609943835131
8011;13.503711251295472;8.776974130830514
8007;14.237496450227399;9.169621058092797
8034;14.093443734990037;8.850761681810813
8018;12.835985886991226;8.417004141329922
8003;13.185494232770663;8.660510976923646
8034;14.093443734990037;8.850761681810813
8008;13.807605470532657;9.000411091580997
8025;12.931663675452238;8.491879959312593
8002;13.440735902803482;8.617116875117734
8034;14.093443734990037;8.850761681810813
8041;12.47062993661499;8.194480184088112
8022;14.121521614702955;8.74665945236113
8011;13.503711251295472;8.776974130830514
8024;12.812160850797502;8.36287018924547
8034;14.093443734990037;8.850761681810813
8041;12.47062993661499;8.194480184088112
8037;13.260954819614268;8.680964188536453
8022;14.121521614702955;8.74665945236113
8022;14.121521614702955;8.74665945236113
8025;12.931663675452238;8.491879959312593
8010;14.060565717813578;8.978609943835131
8019;12.431755730160708;8.074420997206465
8010;14.060565717813578;8.978609943835131
8007;14.237496450227399;9.169621058092797
