propertyCode;Parque;Parque_distancia
100789141;;481.20916682852027
105106737;;334.56743465000443
105915626;;60.6948383670529
105007179;;179.0637605685982
105459942;;326.81290359750096
105961630;;309.4361169570487
100249882;;168.1160623997602
105021788;;145.7059884889297
105705420;;76.02210360019168
105325067;;80.49455496908237
104678124;;134.3732535586313
104217322;;178.30184332738096
105945817;;460.7418447035584
104639714;;183.36467988448388
104762522;;293.58140525707546
104375718;;44.5394022446698
101949519;;206.60669734349017
105677036;;409.1293366710449
105384554;;122.42172602421184
105640288;;71.1470570255031
105742796;;108.61800402750497
105527030;;437.05470172596785
105554654;;497.02781839103335
105273912;;169.55678868124258
105627809;;89.72073726733501
105042953;;184.62052015568014
105940412;;229.04200946495513
105042975;;184.62052015568014
101010221;;406.6476746967527
105043047;;184.62052015568014
105499844;;273.4697082777383
102260523;;287.8888535602807
105155524;;142.74265459686325
105130665;;145.77209928142133
105280103;;172.15739802877252
105280956;;171.69917878645185
104763499;;287.9625173858739
105328392;;426.3293315625003
94114913;;535.9811913459994
94114930;;423.6703060515702
102536699;;103.1514357385088
94114936;;342.18225841192714
94114926;;303.0342339189501
94114931;;413.89430874561054
94114901;;366.4250995540314
105759795;;321.44919720513855
94114915;;298.0469445686468
93777468;;146.30813590833466
105262140;;96.1134884424358
98895098;;143.4748790499186
94114943;;276.817389869013
105940441;;109.07525056569554
105538291;Kolonihaven Caseta de Jocs;398.35460765944634
105525958;;393.61496791620976
97508293;;193.69166789140144
105280187;;109.37745874084398
104400956;;317.5699629979012
105962262;;81.72921947426543
104692139;;159.31709786601388
104973166;;124.33914650504478
103989417;;263.0367644724647
101974543;;128.3101559782177
105395911;;297.0391312517702
105758641;;38.80679440756883
105533212;;143.173711082838
103518022;;252.9539703916528
100001404;;86.71446264458035
104947741;;138.1107050617332
105958542;;114.26051974976866
105681331;;323.9263591634749
105673235;;103.72323708128005
104851242;;97.59029962585481
105408249;;453.0182976500018
105960939;;244.7066277997454
104605440;;74.05661850129923
105957702;;103.45774976153328
104609264;;49.57740434995116
105340258;;115.79875236751913
101567952;;162.99219262052128
105946397;;96.99383819712202
104159904;;252.09379210118055
104771022;;153.2395294260921
104821872;;293.2791851316585
105491783;;235.6147725035531
97141325;;146.78963665541718
104178912;;210.840578420781
100025324;;104.08012554861321
105218972;;163.622450164146
104501457;;101.905918281527
87308004;;84.6585708665025
105279387;;382.20180162243076
104983984;;208.8801189299934
103858485;;116.95108466575203
105960937;;207.99087310873685
105518898;;262.7299104838134
105512195;;158.85386736902802
99581952;;49.99102360368816
104568950;;399.56067309200955
104430598;;171.8776501659427
103890711;;19.847890133938193
102589926;;162.1962438058736
105511135;;379.4503022672469
105472252;;348.89277814890994
105843741;;77.85538663352926
104797481;;459.7631608437887
103251399;;435.9333242652421
105551632;;379.37382083667495
105639270;;113.28534570594064
105373015;;382.05434185791546
102689885;;107.34185956310121
103741692;;91.38715133331264
102223232;;374.840816671895
102637366;;441.36867586534413
105309126;;244.17254400494895
104313786;;261.43973270519865
104526170;;244.07164753616715
104974957;;171.6033692178325
104688292;;121.71383210568119
99088478;;285.43793350387847
105449524;;172.42258320882266
104600313;;217.40537122725937
102976877;;230.318184493816
104224197;;266.46439812935535
102680909;;234.98027446260386
92659324;;38.101156771829025
105497973;;123.5363889611437
104440823;;213.72205023531816
104479041;;231.91228062225795
103795707;;148.6923740689574
105276471;;176.71356851954775
103984196;;494.2876260622547
105221112;;51.71485784150661
105097292;;151.11834221595123
103854305;;277.21637464830724
104644553;;252.85935394798474
104332220;;432.2956284075982
105959607;;213.36518664942835
105960165;;113.46670146240362
104061641;;221.47834984187338
105474671;;147.07508206783191
105593267;;215.43933489579803
105961488;;292.08409428140084
105926431;;247.64916302589648
105958208;;472.4057515891983
105961327;;319.09429101299446
105168560;;88.04522427072577
105961423;;442.91306113801625
100187879;;86.13365720849296
105635942;;61.235543076182914
105168561;;88.04522427072577
105952427;;235.6693036329002
103113045;;86.13365720849296
101725760;;174.95082321459006
104344732;;96.2482538258053
104909731;;396.6589613385285
100947336;;174.95082321459006
104486547;;60.72164136818217
104052936;;86.13365720849296
99171470;;86.13365720849296
105430531;;59.81654730499311
104012569;;453.987481992002
104053151;;86.13365720849296
105611053;;61.235543076182914
100594011;Kolonihaven Caseta de Jocs;390.51412044114676
104610824;;46.14074136453879
105381042;;218.70689457734932
103983877;;137.32557573142313
105868499;;265.1931946954139
105923759;;21.342964817349166
105568078;;48.27414715570195
103213041;;281.2750568908275
105959081;;205.97959697111938
103458179;;144.1987988749387
105930161;;240.7661811279256
96334152;;232.72171302184617
105473656;;224.07385258420447
103990708;;168.36915833786426
105280335;;209.40794517729324
101230243;;317.1390055443114
105437227;;126.139462948295
101254773;;586.09516274361
104964771;;280.76545755316266
104348524;;109.581974932822
103030292;;249.37901510792997
83767550;;152.5095929498624
105960040;;254.65102965038005
105600750;;64.25046159216943
104649629;;39.308725813116745
102230887;;169.55174886406203
103181179;;375.5699717269236
101675966;;89.35275193357413
101403621;;448.0687306262856
105322721;;69.16179245860886
104425919;;27.714546696023305
105090311;;179.4999435314718
102355604;;476.1406149487946
105035037;;25.71671558287746
105766866;;167.54447690333635
105834681;;217.79011029379595
102008225;;268.0621335853515
105224153;;292.72458010863136
101872566;;313.8288810372736
104205457;;166.3134711741417
105618930;;287.66295938851
105946144;;118.77801453131
105329353;;90.22316280492545
105898660;;230.1216989023627
105953187;;111.7026465967922
103518313;;222.97720458969738
104731007;;153.47746735926893
102795136;;300.11476009389764
104353200;;54.57346089588655
104150679;;90.96022098637813
101423471;;170.6450711679107
105046611;;62.89559184305216
104073363;;245.99648219645303
105961779;;108.31405852497862
103713739;;136.75697775982536
105659926;;236.34414924909305
104963717;;148.78519765692727
101941375;;290.6101191700323
88318137;;26.401593430371
104565724;;129.98470189143873
102912353;;321.4447796870849
101651267;;46.62693430906388
103258040;;338.9609022400578
105228892;;88.00594190134186
104595313;;106.34487970897388
105390672;;309.1465938190038
97362092;;137.3321974146393
104254346;;286.9465692650283
101087741;;248.44062004265544
104801319;;41.10898698762568
104631874;;283.68297922517905
105404692;;233.87591791196058
103364380;;47.05543537441448
104620738;;131.93853783519071
103478038;;25.46850716996104
105462652;Kolonihaven Caseta de Jocs;125.91581807571514
103516759;;239.23630370747426
104648836;;173.03475757936596
104694090;;95.92020563767277
104257706;;143.29219797804294
105338844;;321.0590574412091
104705532;;303.5331569719087
104680716;;671.6137588915369
103013559;;374.61896588287397
103210648;;119.77921279341734
105405206;;201.43365069694482
105432622;;62.06729024029541
103518364;;313.97530619884037
103272413;;270.58771693720996
104388372;;94.679333422622
105199115;;116.12860893237085
105030838;;178.14383577726844
104542928;;262.6996569937928
104919516;;481.9747823459232
104396322;;91.08877903547183
99750257;;673.7760222155899
104160734;;117.19900478925885
105939300;;300.88301261487015
105849885;;280.6288212744042
105911337;;22.94649405307184
103518556;;309.44639880975143
105946146;;143.2526470246346
105909819;;279.54741586579775
105957219;;139.65260720730436
102860017;;463.66731749119083
105960012;;109.80411397860757
105962434;;180.9630307894508
105788915;;436.15665072872616
105750598;;160.36749381835128
105958604;;131.69611043303573
105229591;;328.41521374397036
103718170;;155.2088036934601
105519537;;259.3564831102971
105925739;;49.69384087645843
102569515;;342.1734933083961
104202011;;201.72765016194165
104514229;;259.0909986565132
104853787;;146.386181757853
91871835;;540.4666487221318
105959600;;128.4274697294661
105656491;;263.7388835015323
105958039;;299.5928463785033
105475324;;162.274889571941
105958684;;51.338640265116744
105957609;;145.41137885284394
33932885;;450.26714078005824
105959494;;35.492277204113115
104849663;;136.43530844001106
104259590;;215.6628832091398
103502818;;217.8994414058737
104478337;;168.298630809226
105889615;;281.0103522785642
103435255;;79.64616122904273
101811965;;137.6850213582739
105033807;;121.63399912329545
105637400;;47.5432250069946
105463754;;556.4953932375747
104950437;;114.92425641811894
88975940;;314.3712992691256
105924354;;327.77624380164457
95279631;;88.68233555798196
96153475;;139.12153002266086
105093875;Plaça d'Hilari Salvadó;95.12227438587908
105468490;;159.77997359182243
105652061;;70.77482412074929
105487499;;213.10770024144014
104354126;;157.5960821545106
104487040;;37.142653450210204
100431350;;182.59673577109467
104210713;;47.849902546883904
105648388;;158.42158190711095
105391850;;239.3544466881176
103607591;;477.1398333148037
104799962;;122.90105400666278
100001778;;160.45809160930216
99625804;;165.62767297571818
105157266;;183.58621537413703
105163164;;38.25358795601018
105485366;;226.15443762828326
101337290;;36.86005756587415
103564660;;195.7496782182625
105152619;;110.0371069501949
105245464;;203.19997748272164
105203209;;48.875785448807996
104732196;;119.26560885188505
104216381;;217.73221074304396
105108601;;212.7035577876196
99168745;;409.9709636127707
97412987;;85.94112951322846
105426273;;198.36949125222193
104799973;;62.28238782871891
105652128;;87.71998107596245
103843759;;233.38651162424927
104166840;;83.09222727394851
104734103;;410.3445284116762
87309773;;102.77269092762097
103425417;;88.56290182210144
103043248;;497.48000239739093
98956576;;458.0866572253702
104849787;;564.3221619190256
104961844;;44.283503750881614
104760993;;36.87115670644409
104353953;;186.49392217620655
103884640;;334.6850931065696
104353875;;186.49392217620655
105382173;;272.54383629232234
102227080;;86.27064052821024
105623804;;375.5755297921533
105951524;;93.5113688649251
105960855;;239.59654450982814
105580168;;127.04079656627465
104354018;;186.49392217620655
101506601;;335.5407721744856
104353868;;186.49392217620655
100686077;;216.94814311768988
101976766;;113.73687580237709
104565607;;149.20177133812405
105433213;;159.42254772278767
103792991;;113.10188258544396
104173446;;308.5372621700993
103633505;;273.2787651066483
104349439;;91.84534695331725
105797898;;190.89035861664175
105797637;;226.3854332977799
105829939;;151.43099580413488
101474414;;44.66285718232577
105946964;;293.2766763037194
105839663;;218.36953145185313
105854229;;89.5266069369546
105839714;;218.36953145185313
105839720;;218.36953145185313
105958898;;89.6917993120534
105839423;;218.36953145185313
105839787;;218.36953145185313
105547917;;159.5196440934226
96615163;;237.96730431318747
105839717;;218.36953145185313
105839647;;218.36953145185313
105189637;;226.43694076480972
105839760;;218.36953145185313
104180910;;45.95375831456328
105960948;;139.6603554629967
102895977;;149.6601787497266
104847949;;520.6817226365742
105181181;;193.64835206082932
105822950;;127.36354812874026
105220285;;66.69605742314437
104005591;;68.03798027605231
105334137;;68.03798027605231
105334130;;68.03798027605231
104711279;;68.03798027605231
105931028;;104.07950942685308
105476397;;277.20538991176335
105334082;;66.69605742314437
103150583;;99.02098145696908
105383529;;302.37007814640964
101035148;;406.49315116454187
99507426;;349.32183375065904
99507402;;433.5290791949779
103012380;;366.1916736624158
105015543;;190.23245866337362
105962079;;346.8693744506209
105957679;;288.99725379002587
105220310;;68.03798027605231
105058690;;146.66201876960722
103437385;;265.0852164862767
102719165;;229.7741325702545
105180403;;216.94101745531125
104742512;;195.24059841695842
105116389;;220.75346806382083
102255078;;124.04439914963159
104919721;;339.17682019490087
104252384;;355.154336601065
82383309;;224.80315860004677
104950919;;52.08497541681283
100587294;;272.2641251274181
94915382;;411.39984220856894
105431273;;173.03218483452991
96906881;;228.1032288942603
104635725;;93.41748368875392
97800187;;272.69338483744997
105462512;;92.4910381389325
102594570;;226.79871715798507
104022336;;350.1626803631557
103432919;;70.40860481116331
104627267;;103.57488397145359
104757452;;196.0288920124427
103806164;;33.383714741807445
104974200;;221.03763194107708
105672649;;499.62140868312895
105324023;;117.98508435849875
105559224;;311.9821296603102
105201803;;107.42789657951408
103738620;;211.9377985912325
105265654;;341.7079621121081
105647593;;177.75072188159774
105515026;;40.70223631752183
102312407;;219.85285095498884
97693667;;320.48774679661466
105701066;;407.1816097875219
102603161;;151.2174085898916
103776691;;329.81112675673336
103359267;;692.523621964278
102913758;;451.1451907018367
104550849;;235.87282197052954
105141580;;99.92828594436173
104537707;;330.24563565893743
104904674;;254.22802283435408
89005247;;670.9738000316198
101491602;;17.220419883747752
105909607;;128.59884625716734
105230662;;130.24837113960416
105199868;;41.344561377339076
101259266;;199.87786006767354
105826054;;196.57274009098884
104867152;;13.770302850946752
81669178;;181.5476248211065
105846964;;240.46082521483896
105274316;;104.56369752073745
104161853;;129.06368783075908
105280045;;157.28487413457412
105879698;;112.32497891928404
105642804;;112.32497891928404
105756634;;163.13706244426533
102458702;;104.78172550380792
105335107;;388.0540358630606
105384446;;240.07014809687644
105685571;;263.2139201312663
103710057;;298.77914153466094
104884593;;248.41107104876852
105848025;;196.4028476394552
105245858;;587.6288167315796
105300626;;239.4207742003279
102185677;;206.80519796504169
105333105;;142.09718212946672
105616565;;329.06630458701545
105613740;;456.7726414914805
105398788;;154.58942796504266
105625320;;85.29669715119455
95528911;;111.63265096673945
105577757;;183.3714518819908
105379104;;153.05164002854136
104867153;;316.2344693945861
105465974;;365.39644366191635
105141354;;222.93588908220977
104908970;;802.2243165636755
104184527;;114.48422472553557
91520924;;86.57455721357546
97374858;;189.50588867867717
105304637;;109.23064660676343
105650625;;152.0222478780671
103490003;;157.4589531698803
105160370;;216.23279681542863
105581227;;184.50164110623038
104681260;;159.072787108233
105353246;;168.08687576679847
104973737;;99.26019228740937
102830991;;283.3879851181902
105511136;;119.05924014746194
105870897;;205.8081668762903
105866491;;120.06941282760866
105447994;;173.90164616824345
103368494;;141.8882563074383
105161147;;140.5794513502043
105492375;;293.0510485402197
105014103;;135.73509014772443
105409646;;23.28366069190652
105958262;;256.34137525649095
104611552;;57.61362211460663
105100317;;104.51957639287183
105151666;;100.62528934708129
104152522;;264.1854754072798
105469059;;95.91662229210002
104219328;;82.97697125889088
103884663;;160.2631432227612
104870225;;426.4266052924544
105453002;;160.56948260266495
102162350;;213.1651192722683
88129785;;95.73871649620352
104642744;;231.6252840128328
104943402;;135.98889382406256
105262404;;108.96277021803121
105410592;;169.92966783479085
105433323;;204.2998038140971
105392589;;200.6043156519361
104567343;;147.00989613230004
105261381;;95.81536767696448
95485228;;278.6959420185782
92140459;;128.10327148397536
105956938;;248.71009561781915
104398107;;230.652377165428
105584349;;180.71564027897847
105574369;;190.9436551803875
103340036;;188.67322905097228
105596464;;383.672757297591
105658041;;23.66553502386945
104768795;;34.19624639069226
105931268;;138.45096697295065
105947309;;65.5639109395778
104331642;;50.86791005699256
105931173;;180.14742043551885
105931109;;150.32899814078618
105931342;;157.98731717735828
103408419;;238.70599042342263
105741474;;180.34052014777683
105947307;;65.5639109395778
99561075;;95.31447450637566
105947306;;65.5639109395778
105947274;;65.5639109395778
105849409;;113.51194535508183
104302281;;664.7993690874179
105947275;;65.5639109395778
103510732;;169.2974616416868
105424826;;23.51420229085843
105650517;;211.68074379308146
103845354;;193.15276577895432
104447916;;470.89400849686547
104988800;;143.67775831911337
103840984;;134.33641058575165
105891619;;125.0481464137841
105180956;Un Mar de Jocs;98.7749577150204
104988816;;277.6978918320431
105129066;;217.0888591672937
105276110;;155.87393122809294
104366043;;162.15480436839178
104975336;;82.44536967426622
104944035;;133.06676370070028
102775594;;298.4038311076682
105473212;;150.70560726843982
104366077;;162.15480436839178
103979513;;132.79998769074265
105948111;;123.53665814943864
104923195;;491.12297409704576
98698445;;206.17289905175875
105810499;;272.6241381062011
105337160;;128.57611801469824
94162762;;129.91611034594698
104440203;;150.77046257766725
105132312;;114.48625814565469
105958125;;96.09014101959778
105888473;;256.7259047507342
104622192;;432.4968564588846
105889508;;262.8815664037211
105890981;;195.03728878282527
103923443;;62.706230477832385
104562714;;404.81862541726133
105881498;;63.66399291365582
105391188;;245.48946249020275
105741853;;45.181898922587145
105957358;;258.2090407500796
103936063;;282.3840448454606
105960760;;95.76573643708647
105727999;;310.907160759105
105278523;;137.59239365385352
105033599;;264.2570341125984
104353997;;186.49392217620655
105075436;;43.24229011848076
105370948;;261.5334618004191
104272938;;391.78809577532303
101781007;;404.5059222720869
100335872;;163.9895362948066
104876005;;101.23683491585177
102852721;Kolonihaven Caseta de Jocs;90.82934168297878
104438697;;429.10907033346916
103408697;;118.33578103847057
105520205;;112.29816996680616
104686325;;60.46150716873545
104424946;;110.7618978164789
105524784;;150.21325534884235
105171258;;285.2943022691017
104802810;;220.84832986339703
104069355;;561.9008244007824
105520255;;291.26871687503166
102561519;;94.3806174776263
99799824;;267.4756771641269
102581368;;355.3736479215015
104669688;;118.10775148447885
101708306;;299.7749242258876
89745843;;182.1897073406826
103518139;;251.03370264463803
99305839;;444.39260239709444
94216876;;278.87322916341816
103855326;;206.7484004057073
99428620;;193.71202297295963
103904751;;204.37259621978106
96816742;;353.53999570781747
104744247;;402.46358559759454
104877770;;334.626773845747
104177332;;296.74879288442446
104773440;;31.263591644254262
105107755;;130.91521056575536
104662179;;252.94300939786228
99611861;;410.40897446581386
104837457;;139.3312696165334
103607012;;210.90664965736585
105564711;;475.99513057280626
104004478;;360.49660257824615
103001441;;119.2327703812317
103484255;;664.543747397778
104320830;;281.16862645228326
105054981;;109.67484572404166
105066022;;172.7687841902106
101134327;;115.1641423556284
105191212;;247.8857234029773
105313398;;194.81288157423106
103033210;;522.1606299784949
103489038;;268.60915834758146
103287741;;145.2092175901705
104993339;;246.90902504493016
98892155;;128.89573690710398
102572556;;375.1453852081686
101959434;;149.3585245628177
105518897;;179.38856531851027
105265186;;111.58302486771706
104711243;;277.6037138167448
101727583;;183.94805366149788
104539207;;84.35152300542502
105109195;;303.52309167603755
101604271;;67.62735699033814
105274837;;137.3730548305744
104310049;;144.75193158868103
105810150;;152.21959331736016
84998475;;358.3488792264681
105820074;;208.83270989678064
103500090;;278.4481402324841
101183700;;58.12840840517963
98857342;;192.3474748342886
105474593;;74.9166940621079
104677476;;322.5483032960677
104767857;;159.65748439804528
105272451;;202.6227868372017
104421218;;129.03634819948732
91087593;;190.36312467321702
105652107;;145.55365447859973
105041483;;79.47163391266587
105928479;;327.61446509247247
105652284;;155.37317296543006
105228438;;209.95552896707864
105164027;;153.78324379865248
99493230;;321.29398287844054
105438234;;110.40922366017668
105424870;;188.74038144870386
104105205;;22.916023154865787
105162842;;176.788415784303
104942041;;134.21887725796597
104648163;;132.76132383311358
101800852;;99.96059941140632
105189648;;148.45026180811988
105936461;;210.7263405403338
105652109;;59.9973115832942
105637727;;137.90196391763195
105390651;;274.2385313036727
103450456;;310.34724418298237
105650484;;168.56756457700322
105727463;;521.8638986475399
105163740;;169.10036947738354
96317885;;167.58629583449002
104793234;;231.2753934468222
103163190;;120.22991401985051
38278514;;186.46469757080152
104167283;;303.7920045600824
105385620;;264.4821030006444
103517764;;71.59937487371857
105706122;;331.09832443982367
105650774;;104.35292136220666
103867134;;278.10790049413345
104987444;;89.58701317429176
105906640;;247.76665843150107
92120063;;185.54774174204118
100453903;;348.8803140155046
105543543;;224.72936634004628
105962928;;116.59077453338772
103158036;;215.6636668269226
105958755;;300.93359539630296
104326516;;235.00251596076296
105958520;;79.45251734822102
105580372;;153.65040844554537
101083434;;248.71036399240967
85617774;;254.09010879609022
104084520;;116.66238800474186
102568554;;282.17693934059554
99969147;;131.23980963227604
101070945;;111.41253448778784
105462001;;308.1607069131277
104484188;;723.3663736697239
104983849;;27.6259097734275
105962177;;311.0613266032433
105818970;;176.76388773237613
102114837;;72.92160318484444
105456593;;453.76769104344254
103725401;;138.19196764468236
102544687;;390.3128911727852
104518834;;110.48847067023098
104839160;;93.07468516168912
102240985;;126.0470563125997
104437937;;211.27922461144303
105413415;;139.4990708993795
105131399;;160.50688589572923
98211914;;117.73195474873708
103744327;;220.21407049765105
101260894;;98.03425960807105
105185022;;96.33691358160382
101667898;;283.2881686265191
104445387;;81.40813152855348
105921883;;83.1263358478025
104245226;;259.4955256845223
103430949;;109.00496866754118
105450484;;266.4135717026136
102049749;;443.35922054041384
104849525;;468.2045346180163
105365346;;287.4112348018142
104806557;;91.9840369612542
102627697;;117.20139707974865
105934755;;255.1940089536811
104806709;;16.8925066586681
105545524;;161.6946355057948
103864220;;132.08024349732187
105847017;;54.027578373714725
102758278;;141.52412337081267
105024222;;398.04889620401195
105338594;;64.76556332945343
104450050;;288.14203258819117
105225438;;127.2491518380256
105121609;;81.1904397936735
105678901;;141.60799061732942
105652242;;170.5149709287018
103702923;;244.8403571648379
104951829;Plaça d'Hilari Salvadó;199.19730750831005
105500724;;110.37259430143959
105828774;;274.6093957196372
105957504;;30.039456787925868
105941445;;97.28906034545287
105487461;;205.53822461720262
105500697;;22.478015607298783
104815351;;200.75865156343568
105158556;;136.30582762790723
105592755;;197.66684332857213
105581612;;57.921213163200775
103981324;;264.2753666707143
105439862;;170.24927217726795
102923103;;191.9797878530251
104653480;;73.44582375283045
105491079;;115.92583473154822
99171919;;329.0755644221957
105495870;;102.58344536040603
99801861;;341.23160531664564
102548257;;174.95082321459006
105057814;;155.8988984872155
105956182;;78.82150915320753
103776666;;329.81112675673336
105495696;;216.79807277645907
105940111;;433.914338512524
103776717;;329.81112675673336
99171175;;86.13365720849296
99307840;;329.0755644221957
102548225;;174.95082321459006
104008744;;174.95082321459006
105911677;;97.14169549863341
104281294;;77.58192356960856
105354520;;155.79868551035725
105446915;;140.40974113826425
99171938;;329.0755644221957
105491357;;139.80574058723445
105464393;;213.72526528612778
105911660;;97.14169549863341
104970398;;152.3153465348717
99171928;;329.0755644221957
105495367;;51.6499196314938
105942914;;31.01446169735383
105960099;;204.27848350432157
101308853;;104.10903600181405
105353279;;146.1580488664256
97187836;;127.29621372680347
104876645;;232.43876494479247
103358563;;252.67974781130465
102227103;;86.27064052821024
105875223;;586.7990371283586
105959473;;140.0284513969545
105138361;;197.64869126391048
105395580;;139.34719032196844
105878760;;28.116362996492608
105513466;;279.3741799329899
105878946;;239.81885842319213
102948002;;218.85679626805035
105888712;;139.97705399759928
105380965;;236.87953246883018
104499752;;164.1728277958845
103632415;;146.79952791188003
103809130;;173.9557438726172
102904178;;202.33722435470662
102278771;;59.746982073353756
105075850;;261.0789348008281
99263575;;76.21862696041958
102284104;;141.36792594621738
105722652;;91.78227617464047
105590478;;166.81893875707615
105411347;;225.3176425806635
102060207;;136.72644240074447
103598137;;471.8086191901242
105080456;;228.64167508837775
104607176;;62.58137682824254
105147953;;492.00099702439655
105834211;;371.1194439559246
101478133;;20.500497233300454
104128290;;145.49989056775226
104023296;;65.88320654561444
104442485;;34.185571785676046
101732014;;111.84621545807184
105042963;;42.481722361270485
104973559;;175.44596806921427
103775048;;139.7097550661933
104801535;;202.3134400148333
105204721;;136.72644240074447
103367729;;213.64074871689039
105111283;;82.29144699268754
105271057;;204.74500385276903
104370650;;42.245453487630165
105046889;;337.75537339219323
104488399;;216.11911110805735
105614402;;173.58450142391618
102254318;;243.3062471126701
104712676;;195.66607405413603
105595747;;139.56901511673635
92377661;;191.5183843163051
105714461;;29.687585745257742
102611591;;524.5631620589437
105474129;;134.10940070420844
103921134;;34.936683984925814
105524664;;567.5920871641293
96739805;;609.9924488979979
104865699;;676.3475463350738
104804939;;675.9427691116852
104559245;;97.25797170774659
103287244;;309.0041208382434
100396749;;124.05268145216947
104450797;;109.29570836850006
104972497;;571.845959909604
100298910;;680.5592362844067
103779521;;479.23782620944684
104655030;;370.8837774405432
105374050;;138.94035913307977
105244065;;38.53989238270904
104249426;;84.33706930169409
105109977;;217.554048020779
101559950;;521.6480046523787
103846060;;370.46505044963976
104837778;;453.6383307980221
103200718;;204.79321273147067
104978149;;314.20557058575207
104426917;;515.9338024242238
104896289;;244.84644374484242
105033708;;254.58575565893648
103458737;;239.31822396993653
97051854;;184.9169746438168
105597542;;254.42733044809617
105534264;;31.021380155241552
105522424;;130.81060101538938
103725225;;206.25713378341956
105568755;;567.2740469139467
105525775;;664.1348343753233
104923164;;306.44102644768293
96178987;;243.07390471247928
104397221;;119.52392326290392
105700771;;79.58090537364278
104962281;;165.85171939272345
101209919;;218.1031200292357
105447899;;150.1180248448455
104792340;;134.25447506791664
103048985;;486.3724137265218
104086197;;162.8919847658785
102568305;;56.614074521843456
89423193;;531.9087783192516
105042758;;367.61955191997833
105435068;;459.647862186421
105107358;;468.2297589625353
104793336;;343.4903262546809
103247286;;142.55499820176522
96244113;;14.487356965052493
103884608;;303.38383180851696
104635385;Node Ludic;44.522022540000606
105451894;;317.47392414766307
105298107;;338.37447804375637
105569913;;286.9201394444233
105521758;;313.0457253785501
103139261;;135.87252731031896
95356083;Un Mar de Jocs;195.545132554298
105879302;;468.6265461914544
105935535;;115.15371857810887
105570150;;90.57978950612582
105224552;;164.78032537841875
104916965;;26.696136508904125
104790299;;189.70306440161542
105058517;;248.47432996196736
104095833;;212.20324490039582
102999617;;390.16959530207134
85475409;;178.65353389808863
104435035;;206.8994730848317
104446319;;189.96462193359972
104396513;;475.0662386249305
105548592;;491.66351886406073
104740562;;156.11632607689953
105515185;;134.31405047552474
104876971;;445.5686933495052
36369350;;391.78427622702225
105385351;;230.48395647493868
104596871;;484.3264469220308
102989907;;211.30767556541565
102392679;;542.7452799328786
105552280;;157.72393453802653
105119659;;35.393016103603316
102053850;;121.59237747190107
104695323;;392.86295029254825
102540499;;225.77496484717
84087248;;79.90232920110313
