propertyCode;Teatro ;Teatro _distancia
105015680;Jove Teatre Regina;409.08388615960064
104546589;L'Autentica Teatre;640.4200488370543
105516015;Teatre Borràs;382.290326367111
105935473;Poliorama;170.39298867927937
104047572;L'Antic Teatre;252.49522420389692
105923710;Teatre Joventut;1755.3663222369523
102184316;Aquitania;630.5344108814344
105547501;Palau de la Música Catalana;319.5759453292085
105935472;Gran Teatre del Liceu;188.27982940051064
105443981;;632.7592296140693
103049558;Tablao Flamenco Cordobes;270.10291767486154
87961708;Teatre Nacional de Catalunya. Sala Tallers;793.8003305571609
105945862;Teatro Principal;460.5805437379138
105662821;City Hall;126.9716977635836
104814975;Teatro Principal;201.01517850352155
105218255;Teatre Nacional de Catalunya. Sala Tallers;813.0711197138562
105907186;;316.5841067472859
105907302;Teatre Gaudi;660.747041331501
105915269;Espai Piluso;248.8628278552824
102825975;Teatre Nacional de Catalunya. Sala Tallers;910.323846871319
104879314;Teatre del Raval;251.29242330277984
105937977;Teatre Apolo;320.2234724069393
105620851;La Seca Espai Brossa;852.2153479980616
104250650;Teatre Nacional de Catalunya. Sala Tallers;896.4927769960011
104705775;Aquitania;21.48513718562405
102692446;Centre Parroquial de Sant Vicenç de Sarrià;796.9411408143554
104867150;Centre Parroquial de Sant Vicenç de Sarrià;1779.1289701922638
104136782;;857.3813193414273
104366570;Microteatre Barcelona;285.2502500915241
104864457;La Villarroel;683.3313140861934
98792952;Casino l'Aliança del Poblenou;1684.0610348715338
100452504;La Puntual;409.73682831110114
105916673;;862.0942929152621
102001814;Sant Andreu Teatre;1205.3872177501912
103518528;Gran Teatre del Liceu;45.14776014811879
105610362;L'Antic Teatre;270.464328251693
105956844;Auditori la Torrassa;858.8674161733466
105549840;Sant Andreu Teatre;1910.9738620957987
99915207;;137.6389895002461
104606198;Aquitania;541.1095180537567
105960553;;562.2900174196025
105455893;;850.7549388636976
103922963;La Puntual;720.932462430563
105151625;Aquitania;334.5562533141148
105961520;Teatre Nacional de Catalunya. Sala Tallers;654.9018910174199
101551324;Centre Parroquial de Sant Vicenç de Sarrià;2580.5794666018905
105181719;La Seca Espai Brossa;644.9079821111295
105647464;Taller Masriera;718.1389582217456
104222166;La Gleva;1166.552329359061
105469135;Auditori Can Batlló;450.65211664673865
104296476;Aquitania;1167.87850708221
104513445;Teatre Gaudi;760.9279520957585
96197895;Jove Teatre Regina;580.8807092698896
105265291;Sala Sant Medir;72.33924952578795
105904270;;323.35046936416103
105457542;Ateneu Popular de Nou Barris;783.2709358261693
105210538;La Gleva;518.0450853413412
105008825;Centre Parroquial de Sant Vicenç de Sarrià;2247.7990338930504
105962227;El Molino;95.99791093766208
105163120;Teatre Gaudi;25.403556122520417
102524321;Barts;115.70594660913585
104042581;La Gleva;1314.1830916531826
105163508;Teatre Gaudi;154.9710249422538
105637374;Taller Masriera;484.7905987738935
102668956;La Seca Espai Brossa;223.80393551801782
104770146;La Gleva;223.80931165351578
105888203;;482.9092032097417
103209700;;839.5781368803183
105615961;;262.7546626424288
104550147;La Puntual;21.257783358376063
98272171;La Casa de los Contos;361.6333926545273
105174443;La Villarroel;416.5193466621729
105790836;Teatre Goya;179.07531416389324
105181533;Palau Dalmases;266.8544052904812
102145729;Jove Teatre Regina;419.9387282863297
105642831;Nau Ivanow;1059.661915281206
100206749;Aquitania;811.7209793645901
101604431;L'Antic Teatre;354.9388927812704
104039117;La Villarroel;750.1940370766549
103026056;City Hall;226.9560399027787
103385026;La Gleva;774.7316735918919
104700461;La Puntual;425.072439770726
103375204;Gran Teatre del Liceu;131.06968375726146
105088801;Teatre Borràs;289.7476664473982
105147475;La Gleva;388.4374889423783
90137259;Coliseum;461.0970519639167
102118917;Tablao Flamenco Cordobes;371.83650586905077
101401639;Poliorama;282.02983619553635
104786082;Aquitania;642.2409413767112
100732351;Microteatre Barcelona;588.7117335389582
105538331;Microteatre Barcelona;258.54390682966425
105341125;Aquitania;948.6268910347759
105697717;L'Antic Teatre;344.5229155062246
105768256;Centre Parroquial de Sant Vicenç de Sarrià;489.0048328702875
104301369;Golem's;441.71359131709136
105083450;Tablao Flamenco Cordobes;320.62004650242875
103873225;Sant Andreu Teatre;1386.559385485055
102983602;Centre Parroquial de Sant Vicenç de Sarrià;478.5386215449176
105236191;Teatre Gaudi;391.4214219492309
105236775;Teatre Akademia;190.72361112646163
104355687;Poliorama;87.93442709160503
101447356;Centre Artesa Tradicionarius;292.1517340877421
100973252;Teatro Principal;403.07091669201816
105266802;Palau Dalmases;469.41212201865915
102270661;Casino l'Aliança del Poblenou;1809.084141252303
101731981;Taller Masriera;536.3173325396639
103893847;Palau de la Música Catalana;158.48560786291685
104314379;Jove Teatre Regina;308.7327160400143
100221074;La Puntual;198.41082607386227
100591039;Club Capitol;75.52621638340496
104314624;Jove Teatre Regina;253.3179044360432
99278118;Teatre Gaudi;608.8050203603624
105274274;Teatre Gaudi;327.30183320451164
104402071;;558.7067497091678
101497098;Centre Parroquial de Sant Vicenç de Sarrià;1165.0452227337794
104348952;Sant Andreu Teatre;1507.4349816773315
104097929;Tablao Flamenco Cordobes;318.59335475398865
106033038;Teatre Margarida Xirgu;729.0559529086034
105887923;Sala Albéniz;1641.9944047483507
104254121;Teatre Zorrilla;224.1382700478965
104359103;Sala Albéniz;2289.220072911008
100108049;Sala Albéniz;2289.220072911008
105247021;Sala Albéniz;2289.220072911008
105814164;Teatre Zorrilla;361.1126662504804
86059873;Sala Albéniz;1908.3728550652365
104391684;Auditori la Torrassa;981.6182903701058
104706619;Auditori Sant Martí de Provençals;2496.281725172262
105470273;Teatre Margarida Xirgu;907.2068914069783
103176282;El Círcol;496.23120341935663
105132013;Blas Infante;1361.0317846684618
105445151;Auditori la Torrassa;615.2061224628349
104067075;Blas Infante;732.4032783284483
28007169;Sala Albéniz;1547.7307288225752
105323703;Sala Albéniz;1579.1618184829942
105421229;Blas Infante;790.5435947504003
104662148;Teatre Margarida Xirgu;871.3450616908614
105263360;Teatre Margarida Xirgu;871.3450616908614
105608123;Teatre Margarida Xirgu;1080.475675906055
105608124;Teatre Margarida Xirgu;871.3450616908614
105608108;Teatre Margarida Xirgu;871.3450616908614
98535894;Auditori la Torrassa;683.236657642941
104031248;El Círcol;798.2546785374499
103460780;Teatre Zorrilla;366.58778025437056
106035716;Teatre Municipal Josep Maria de Segarra;541.9867016060444
105007810;Auditori;307.261505416541
105376669;Teatre Zorrilla;439.5460080622413
106040033;Auditori Barradas;726.523041702756
106039951;Auditori Barradas;726.523041702756
103232273;Teatre Zorrilla;1426.6740382872745
106037899;Auditori;631.4690399935245
106041268;Blas Infante;1065.6359428282892
106037790;Blas Infante;1151.8492583480495
106038571;Teatre Municipal Josep Maria de Segarra;890.8398147934405
106040175;Auditori;1496.5962702259621
106037164;Blas Infante;996.621260810248
105359037;Auditori Barradas;384.2107426324507
106035340;Teatre Margarida Xirgu;914.6435295239709
102495628;El Círcol;535.6590995347451
105131397;Auditori la Torrassa;1113.1653805171916
105099377;Auditori Can Batlló;795.7262691259257
105382708;Blas Infante;226.9609680876058
106039091;Teatre Zorrilla;523.6981732620526
103306081;Teatre Margarida Xirgu;1138.6862114958637
105711561;Teatre Margarida Xirgu;831.1189115030654
105824044;Teatre Margarida Xirgu;638.712813401544
106040436;Blas Infante;1895.5121673195422
104199455;Auditori;569.7541431125193
106036719;Teatre Margarida Xirgu;909.0896789723561
106040209;Auditori;898.7075948439225
98398236;Teatre Margarida Xirgu;1427.6767262964036
106038421;Auditori;669.7901151102515
105838076;Auditori la Torrassa;272.24609975260796
106036616;Auditori Sant Martí de Provençals;1642.5388992264357
105599117;Auditori;650.6756143408854
105608117;Auditori Barradas;575.0590626874762
106040492;Auditori Barradas;850.6722140410121
106040473;Auditori Barradas;701.3555106907768
105499837;Teatre Margarida Xirgu;890.19838505163
104907424;Blas Infante;508.6724234544301
106040516;Auditori Barradas;698.2062570941931
106040495;Auditori Barradas;882.0322976328654
100479460;Auditori Can Batlló;1179.088486665762
105904931;Auditori;415.84746365203415
95950783;Blas Infante;1746.8301500673529
103341953;Auditori Barradas;575.2023227679226
106029402;Auditori;1348.1061924692367
106035259;Auditori la Torrassa;959.3500440946061
104156382;Teatre Municipal Josep Maria de Segarra;1359.8250422710935
105643692;Auditori;933.3133546808872
104000707;Teatre Joventut;364.2049286494781
104779957;Teatre Joventut;789.9294373960946
106038747;Auditori Barradas;826.4724864185081
104659462;Teatre Joventut;990.0582183725666
100740931;Teatre Margarida Xirgu;1707.1893041642193
106027026;Teatre Margarida Xirgu;1113.2724268579227
105046337;Auditori;875.4616288625575
105181759;El Círcol;565.6873352836596
106035845;Auditori Barradas;939.5391800434619
106035949;Auditori Barradas;679.7015373234948
105307617;Teatre Municipal Josep Maria de Segarra;591.1781508433754
106036131;Auditori Barradas;642.6870467576304
106037923;Blas Infante;1967.2363029421592
104839345;Blas Infante;517.328048483671
106022689;Teatre Joventut;384.00321421518987
106039703;Teatre Margarida Xirgu;1186.7313773614474
106024412;Auditori Barradas;223.37986732868814
106041648;Blas Infante;1081.2601003800776
104756725;Auditori Barradas;1102.058498803087
106034823;Auditori Barradas;985.7198182231706
106035643;Auditori Barradas;1008.5392412957235
106039755;Auditori la Torrassa;620.7401523585951
105567476;Teatre Margarida Xirgu;382.11154667520987
104198173;Teatre Joventut;298.4489939351057
106036654;Blas Infante;673.0765509864685
97422375;Blas Infante;893.184410656311
105907652;Auditori Barradas;1192.8423775490508
105587909;Auditori Barradas;930.7940187506745
106029180;Teatre Margarida Xirgu;926.4065860142736
106026318;Teatre Municipal Josep Maria de Segarra;409.75366725665685
102552514;Teatre Margarida Xirgu;1495.415920227054
106026319;Teatre Municipal Josep Maria de Segarra;483.7841936011656
102552515;Teatre Margarida Xirgu;1495.415920227054
102552513;Teatre Margarida Xirgu;1495.415920227054
102552345;Teatre Margarida Xirgu;1495.415920227054
102552536;Teatre Margarida Xirgu;1495.415920227054
106036230;Auditori;539.7744651222648
106039244;Auditori Barradas;994.2549817017108
106030363;Blas Infante;1066.5931768421929
105896846;Auditori Barradas;1007.3872170714151
106037865;Auditori la Torrassa;825.0510614241267
105180711;Teatre Margarida Xirgu;946.6900358936829
105779933;Auditori la Torrassa;823.895830469435
106035641;Teatre Margarida Xirgu;1434.1997949759975
106038000;Auditori la Torrassa;612.1290366147194
105317861;Teatre Joventut;856.9565741944156
105998756;Sala Albéniz;2289.220072911008
106038164;Auditori Barradas;204.42841722899644
106040086;Blas Infante;1972.931136290931
103739013;Auditori Barradas;1193.2559792005297
106036048;Teatre Joventut;913.0394645069325
106026681;Blas Infante;500.3132049531527
106025563;Auditori la Torrassa;1146.253677345996
104159916;El Círcol;909.3764110512603
106012478;Teatre Margarida Xirgu;1687.76871161908
106023779;Teatre Municipal Josep Maria de Segarra;449.6469296790607
106022910;Teatre Joventut;529.1382009229559
105459256;Blas Infante;449.09622285082827
105574801;Auditori Barradas;869.8363217738579
105391959;Blas Infante;514.3842676248989
105626537;Auditori la Torrassa;794.4833846781743
106038758;Blas Infante;993.7043415335664
105438780;Auditori la Torrassa;253.70334601898443
105391940;Blas Infante;514.3842676248989
105491817;Blas Infante;417.4629312810977
105391941;Blas Infante;514.3842676248989
104409967;Robert Brillas;1149.5713773528882
104512596;Teatre Margarida Xirgu;1155.822364175245
104725535;Auditori la Torrassa;1103.8780925332203
99495400;Teatre Joventut;187.62445299084206
104408863;Blas Infante;745.212455519542
106023074;Auditori Barradas;486.60155332199935
104617207;Teatre Joventut;390.0416865279248
104724372;Teatre Joventut;107.24002312717447
104410315;Blas Infante;842.3812627712408
105534968;Auditori la Torrassa;338.6376474316915
104508885;Blas Infante;1311.0020344438792
100504065;Auditori la Torrassa;683.236657642941
106023407;Auditori la Torrassa;870.544398029408
105025360;Blas Infante;557.7793001726751
106024155;Auditori la Torrassa;383.0943505766601
106031150;Blas Infante;734.9696260857838
105464706;Blas Infante;309.8424747762868
106031369;Teatre Margarida Xirgu;1521.2769836318087
106026003;Auditori la Torrassa;1107.942472327608
106031817;Auditori la Torrassa;716.5460906426435
105772263;Teatre Margarida Xirgu;1462.2587132971287
105934882;Teatre Joventut;362.4353616382482
106041081;Teatre Municipal Josep Maria de Segarra;142.8113804071012
105934999;Teatre Joventut;362.4353616382482
105935102;Teatre Joventut;362.4353616382482
106024788;Auditori;999.547512137506
97406135;Blas Infante;987.7641840376281
105935208;Teatre Joventut;362.4353616382482
105264409;Blas Infante;1563.001136386916
105935266;Teatre Joventut;362.4353616382482
105935078;Teatre Joventut;362.4353616382482
106032158;Teatre Joventut;1093.9554026028254
106035016;Teatre Municipal Josep Maria de Segarra;704.8284356920717
106022329;Teatre Joventut;744.3567642693304
104711234;Auditori la Torrassa;585.3460532798778
104710977;Auditori la Torrassa;759.8935590246418
104710838;Auditori la Torrassa;577.6987083047231
104710475;Auditori la Torrassa;826.2640444650086
106033314;Blas Infante;2247.309848051581
104711062;Auditori la Torrassa;618.2907340610344
104711168;Auditori la Torrassa;648.2700063908885
104710636;Auditori la Torrassa;558.9015531319774
106039278;Auditori Barradas;1121.9549937103604
105425273;Blas Infante;784.9069456578926
105425691;Teatre Margarida Xirgu;1226.8026156786327
106024780;Blas Infante;978.1671785306072
105434245;Auditori Barradas;821.2385478874537
105432752;Teatre Margarida Xirgu;1413.522469709872
106033268;Teatre Municipal Josep Maria de Segarra;552.0861033109672
88335391;Auditori Barradas;384.46600495333183
106038464;Blas Infante;134.45330761689524
88335392;Auditori Barradas;147.66420924784242
105425928;Teatre Joventut;543.1165739813321
105420140;Blas Infante;335.6377753473206
88335395;Auditori Barradas;373.0842985832861
101290704;Teatre Zorrilla;2201.687001942188
104502720;Teatre Margarida Xirgu;1952.0649383803207
105013726;Teatre Margarida Xirgu;1551.2027993024733
98902893;El Círcol;341.56355833590794
101882423;Teatre Zorrilla;371.5126498061641
106036429;Teatre Joventut;781.1330942700798
106024762;Auditori;31.079505155377557
103626975;Blas Infante;2229.8869105975377
101743487;Blas Infante;767.280887493747
92471939;Teatre Margarida Xirgu;1378.3638872300228
105968252;Auditori;1184.040007760867
106025956;Auditori;952.6908801639802
104427849;Teatre Joventut;362.4353616382482
104427861;Teatre Joventut;362.4353616382482
106027018;Blas Infante;605.313843616283
104427867;Teatre Joventut;362.4353616382482
106025790;Auditori la Torrassa;1096.2701872533496
104427704;Teatre Joventut;362.4353616382482
104427702;Teatre Joventut;362.4353616382482
104427877;Teatre Joventut;362.4353616382482
104427876;Teatre Joventut;362.4353616382482
104427862;Teatre Joventut;362.4353616382482
106033378;Auditori Barradas;1078.789929581389
96417783;Auditori la Torrassa;365.3678637740065
98339881;Auditori la Torrassa;365.3678637740065
96417804;Auditori la Torrassa;365.3678637740065
106031602;Auditori Barradas;929.7432317165154
106029400;Blas Infante;99.81492377765456
105474892;Auditori la Torrassa;365.3678637740065
104569997;Auditori la Torrassa;341.989303751283
106030870;Blas Infante;592.5973762774848
105183799;Auditori la Torrassa;341.989303751283
105474888;Auditori la Torrassa;341.989303751283
105183802;Auditori la Torrassa;341.989303751283
103946683;Auditori Sant Martí de Provençals;1775.4829106985671
105382299;Teatre Margarida Xirgu;1320.7724444701018
106027347;Teatre Joventut;593.9589275303148
106002186;El Círcol;921.0566440076017
105096639;Blas Infante;1901.883284255871
91208846;Auditori Barradas;257.6898481740803
105096647;Blas Infante;1901.883284255871
105866648;Auditori Barradas;864.7699383014823
105096575;Blas Infante;1901.883284255871
95182775;Blas Infante;2224.0496511774218
105096626;Blas Infante;1901.883284255871
105096574;Blas Infante;1901.883284255871
105096637;Blas Infante;1901.883284255871
106005017;Teatre Margarida Xirgu;1388.2238697279406
102552523;Teatre Margarida Xirgu;1495.415920227054
102552524;Teatre Margarida Xirgu;1495.415920227054
106024589;Auditori la Torrassa;499.9690448904518
106023082;Teatre Zorrilla;901.0496918728475
102552525;Teatre Margarida Xirgu;1495.415920227054
106038128;Blas Infante;978.943104635386
105870809;Teatre Margarida Xirgu;1039.9818665398893
88335393;Auditori Barradas;375.76409358116376
104679981;Teatre Joventut;386.03924862330035
106026501;Auditori la Torrassa;606.2082219043493
104753894;Auditori;963.6704389330384
105911023;Blas Infante;1938.727434564766
104691313;Auditori;957.8796143571697
104562649;Blas Infante;941.9699143544983
95362477;Auditori Barradas;1150.804861709861
104879112;Teatre Margarida Xirgu;1504.1829801953272
103950486;Teatre Municipal Josep Maria de Segarra;1457.087772287325
104879121;Teatre Margarida Xirgu;1504.1829801953272
104359144;Sala Albéniz;2289.220072911008
101663590;Auditori;1452.6806138609727
101889242;Auditori;1452.6806138609727
95315167;Auditori Barradas;1034.5344706699925
104879115;Teatre Margarida Xirgu;1504.1829801953272
101889241;Auditori;1452.6806138609727
103921695;Teatre Joventut;967.6558738313721
101663545;Auditori;1452.6806138609727
101889135;Auditori;1452.6806138609727
104849743;Auditori Barradas;864.7699383014823
104915907;Auditori Barradas;864.7699383014823
101663606;Auditori;1452.6806138609727
104074248;Auditori Barradas;864.7699383014823
101889192;Auditori;1452.6806138609727
101663489;Auditori;1452.6806138609727
105625430;Auditori Barradas;864.7699383014823
105625427;Auditori Barradas;864.7699383014823
105446298;Auditori Barradas;864.7699383014823
103550828;Auditori;520.3946660253962
99993564;Auditori Barradas;587.166327960094
103550839;Auditori;520.3946660253962
103550793;Auditori;520.3946660253962
103760236;Blas Infante;1171.0140038043762
105625429;Auditori Barradas;864.7699383014823
105191508;Auditori Barradas;257.6898481740803
105625355;Auditori Barradas;864.7699383014823
106011536;Auditori la Torrassa;980.1127167139209
103550820;Auditori;520.3946660253962
105992774;Blas Infante;1001.0541722328528
104623462;Auditori la Torrassa;1110.079556037232
106013956;Auditori Can Batlló;801.6524053500518
105944233;Teatre Margarida Xirgu;1337.8526719423035
106027748;Auditori Barradas;1325.6048120391781
105710992;Blas Infante;514.3842676248989
105871457;Auditori la Torrassa;918.0903422463338
105852245;Auditori;970.3145781686494
106025496;Auditori Barradas;1109.2563280007982
105892925;Auditori;1302.381243936298
98888971;Blas Infante;970.5530079524922
106022524;Blas Infante;937.6688518063548
105391823;Blas Infante;514.3842676248989
106027893;Auditori Sant Martí de Provençals;1839.367131665983
105567289;Teatre Margarida Xirgu;496.1292707410238
105871378;Auditori la Torrassa;918.0903422463338
106027062;Auditori Barradas;955.2217467077337
102583493;Teatre Zorrilla;964.541440652406
105578886;Auditori Barradas;1557.5291583499863
105567290;Teatre Margarida Xirgu;496.1292707410238
106027145;Teatre Joventut;1252.722622911109
105021927;Teatre Joventut;234.73777685847375
105593309;Auditori;756.9172015612072
106025544;Auditori la Torrassa;213.39968809994699
106037170;Auditori la Torrassa;881.0731570135664
105233117;Auditori Barradas;1476.8671065115534
104323360;Teatre Margarida Xirgu;339.1599332017665
97518051;Auditori la Torrassa;447.6430764933041
97518010;Auditori la Torrassa;447.6430764933041
106029764;Auditori;1205.8350265807294
104323366;Teatre Margarida Xirgu;339.1599332017665
105233050;Auditori Barradas;1476.8671065115534
105548310;Teatre Municipal Josep Maria de Segarra;510.35262384183653
105548293;Teatre Municipal Josep Maria de Segarra;510.35262384183653
105233100;Auditori Barradas;1476.8671065115534
105233099;Auditori Barradas;1476.8671065115534
104323327;Teatre Margarida Xirgu;339.1599332017665
97518057;Auditori la Torrassa;447.6430764933041
97518050;Auditori la Torrassa;447.6430764933041
95789332;Blas Infante;1671.6714124845887
98616552;El Círcol;341.56355833590794
98616532;El Círcol;341.56355833590794
105889505;Blas Infante;2337.3285967121733
98616410;El Círcol;341.56355833590794
104372152;Blas Infante;37.80064039214569
105889511;Blas Infante;2240.1426212065257
98616530;El Círcol;341.56355833590794
104208747;Auditori la Torrassa;866.0797726788961
101138092;Blas Infante;493.93069926354
103067318;Blas Infante;1054.9776229528347
101690418;El Círcol;733.915323481208
91624414;Auditori la Torrassa;1006.6058935731894
91604694;Auditori la Torrassa;1006.6058935731894
103176237;Auditori;1051.9266009662301
104683084;Blas Infante;514.3842676248989
100685359;Teatre Zorrilla;433.6907368342009
91604899;Auditori la Torrassa;1006.6058935731894
104217735;Robert Brillas;1036.2722726139964
104630159;Robert Brillas;995.5620164124002
104439682;Robert Brillas;560.8091093239323
104570011;Robert Brillas;999.1247446342094
104569890;Robert Brillas;999.1247446342094
105449572;Robert Brillas;999.1247446342094
92900731;Robert Brillas;1436.843153921809
105931755;Robert Brillas;994.5633011584048
105274737;Robert Brillas;994.5633011584048
105274694;Robert Brillas;994.5633011584048
95272615;Robert Brillas;2293.6650660600303
105081650;Sala Iberia;1709.2434136128738
105075719;Robert Brillas;1090.3604955856304
104217479;;1553.6108718803496
105190892;Robert Brillas;1022.4429260367547
104835184;Robert Brillas;1306.0636070516773
104720505;Robert Brillas;1296.8157272995638
102149505;Robert Brillas;1259.1312273782698
102908585;Robert Brillas;869.0429198239684
104539633;Robert Brillas;324.4849743153704
105975371;Robert Brillas;597.555760191125
103857422;Robert Brillas;1056.332414316286
104717479;Robert Brillas;933.0646110895055
102208723;Robert Brillas;1249.896358369114
103182040;Cal Ninyo;2457.1826543099223
103840700;;2414.4352829031504
105336046;Robert Brillas;1230.333791148845
104221695;Robert Brillas;946.3514454996722
105419581;;2162.0984945456735
104529698;Robert Brillas;1605.7262327378746
104983647;Robert Brillas;813.4127232882764
100595752;;1602.7820803893376
104595339;Robert Brillas;405.32793522757635
105140781;;1368.604514943975
101245503;Robert Brillas;770.2918954798165
102027701;Robert Brillas;707.4981363774438
103522691;;1266.9982650811357
106036287;Robert Brillas;1855.458805806292
105366888;Robert Brillas;1069.7707755572942
104777129;Robert Brillas;563.240441368543
103779527;Robert Brillas;858.3929234799099
101680382;Robert Brillas;1974.1526935215893
106034310;Robert Brillas;1563.3268771535184
105385752;Robert Brillas;1823.0735293333946
102232797;Robert Brillas;2509.4861061512825
104297831;Robert Brillas;2332.4792484932
104641639;Robert Brillas;951.408325088913
103295050;Robert Brillas;639.9428153475875
105931504;Robert Brillas;1993.2743574472677
103728064;Robert Brillas;509.50772913516687
105545648;Robert Brillas;1888.433297273598
96589674;Robert Brillas;1705.6445737433332
96790269;Robert Brillas;1633.957140245681
104229466;Robert Brillas;921.8325509673269
105920492;Sala Iberia;1681.3256990540683
101831350;Robert Brillas;2321.778038361637
104364459;Robert Brillas;1213.2339304968539
97606070;Robert Brillas;784.0823919393237
104772652;;2058.9178074978877
106004150;;1549.771405715805
102161417;Robert Brillas;845.8586881089141
105988919;Robert Brillas;2350.239649925212
100298937;Robert Brillas;887.5659390612828
106022311;;2120.498391985989
105259525;Robert Brillas;1698.8668055194655
103250114;Robert Brillas;666.2764450681138
96790282;Robert Brillas;1633.957140245681
96849563;Robert Brillas;1633.957140245681
100272821;Robert Brillas;1633.957140245681
102128821;Robert Brillas;1633.957140245681
102128794;Robert Brillas;1633.957140245681
104990259;Auditori Barradas;786.390797204489
106027424;Robert Brillas;449.76708969927734
102128944;Robert Brillas;1343.4020793558182
106004536;Robert Brillas;1162.8914155012951
104541035;Robert Brillas;1828.130672471802
100507311;Robert Brillas;1216.4018172780272
101229625;Robert Brillas;1210.3547458314608
98915198;Robert Brillas;1935.6903702404636
102365190;Robert Brillas;1379.6892507090654
104374652;Robert Brillas;2469.3896178580276
105265860;Robert Brillas;1130.4809013870379
105126338;Robert Brillas;852.71085075553
105495285;Robert Brillas;441.7169946759547
105702050;Robert Brillas;1982.6998277168054
104396971;Robert Brillas;2184.73338852797
105517301;Robert Brillas;1511.4005621642889
103811093;;1947.1200495548592
104690920;Robert Brillas;1062.5480465143823
104741746;;1906.9573420052518
101768814;Robert Brillas;1422.1957304461755
106035017;Auditori Barradas;961.8459164051628
105965186;Robert Brillas;1509.1001334785926
104423481;Robert Brillas;1447.2038589474923
105803989;Robert Brillas;786.3788704982743
104423478;Robert Brillas;1679.4072922215894
106017149;Robert Brillas;1023.5203939618547
105943736;Robert Brillas;708.4729348163945
104298765;Robert Brillas;1754.7027697041908
97564881;Robert Brillas;1358.635286163037
101831097;Robert Brillas;1200.2093699077072
98034947;Robert Brillas;1081.0892774967522
105299909;;2204.013569121931
104706041;Robert Brillas;1313.992180220834
105007550;Robert Brillas;978.0705858201604
106006603;Robert Brillas;295.4522152881831
105576102;;2253.793200504561
105228389;Robert Brillas;1500.235684266449
102585480;Robert Brillas;2095.8417521743495
105880516;Robert Brillas;655.7608251137902
102170931;Robert Brillas;870.0040475531321
100183398;Robert Brillas;563.8326182826482
105449646;Robert Brillas;999.1247446342094
106011406;Robert Brillas;541.0888317181615
98268763;Robert Brillas;1086.906151098806
103139443;Robert Brillas;581.0092960356262
104338017;;2302.2736371088736
97562503;Robert Brillas;1002.8363038132754
105301633;;693.9684302589916
98889094;Robert Brillas;1919.7030080066497
103855457;Robert Brillas;1879.100713300835
103855446;Robert Brillas;1879.100713300835
103855411;Robert Brillas;1879.100713300835
104649217;Robert Brillas;1405.0341006431195
99253580;Robert Brillas;838.1387312540948
105901166;;2429.1472213599586
105849873;Robert Brillas;883.9026030649223
105901156;;2429.1472213599586
105901100;;2429.1472213599586
105901170;;2429.1472213599586
105901171;;2429.1472213599586
99253545;Robert Brillas;838.1387312540948
105901061;;2429.1472213599586
105901054;;2429.1472213599586
103919060;Robert Brillas;838.1387312540948
100530739;Robert Brillas;838.1387312540948
101093881;Robert Brillas;838.1387312540948
105901101;;2429.1472213599586
103919089;Robert Brillas;838.1387312540948
102252165;Robert Brillas;838.1387312540948
99253659;Robert Brillas;838.1387312540948
105901144;;2429.1472213599586
106009406;Robert Brillas;651.5715207962633
106000543;Robert Brillas;617.6034336027365
105931803;Robert Brillas;1903.3060482448798
103327771;Robert Brillas;996.7824801961159
105271619;Robert Brillas;805.0181795577678
104713794;Robert Brillas;1668.920054502057
104713903;Robert Brillas;1668.920054502057
102540328;Robert Brillas;1903.8366664008377
104715231;Robert Brillas;1668.920054502057
104713941;Robert Brillas;1903.8366664008377
104713875;Robert Brillas;1668.920054502057
104649208;Robert Brillas;1405.0341006431195
105841117;;2491.079247111289
104319934;Robert Brillas;1893.5528700005452
106040089;;721.4237982175337
102684456;City Hall;270.72774589167096
106014781;La Villarroel;692.5039995305307
103583674;Sala 3 Tete Montoliu;424.59012663236285
106004460;Taller Masriera;463.751284813946
105993560;Casino l'Aliança del Poblenou;735.773329979001
105329064;Barcelona Teatre Musical;497.33396251875655
105970717;La Gleva;499.7480496165585
104375794;Coliseum;428.1688419726035
105583996;La Gleva;1028.4676980980212
105721507;Jove Teatre Regina;496.61615952830334
105982232;Palau Dalmases;459.1861369889704
104720021;;1093.7085512988722
106036696;Teatre Muntaner;506.8178934953457
106041710;Teatre Joventut;260.3444461121886
106037435;Auditori la Torrassa;751.2378899258814
101345474;Teatre Zorrilla;383.9903917822787
105096648;Blas Infante;1903.1552470319707
106028035;Blas Infante;788.8892660419721
106018903;Blas Infante;1267.3795248268457
101889184;Auditori;1452.6806138609727
103921811;Teatre Joventut;967.6558738313721
105659737;Teatre Margarida Xirgu;1504.1829801953272
104849767;Auditori Barradas;864.7699383014823
106025695;Auditori la Torrassa;844.0096166018868
105798090;Teatre Municipal Josep Maria de Segarra;1028.078012884352
106023268;Auditori;1214.5387517979086
106026605;Teatre Joventut;805.511293727449
106025266;Blas Infante;783.0396307826173
100685364;Teatre Zorrilla;433.6907368342009
105889563;Blas Infante;2337.3285967121733
105889525;Blas Infante;2337.3285967121733
106030758;Teatre Margarida Xirgu;1133.0151274701786
104262210;Auditori Barradas;1017.4879036583222
105225354;Auditori Barradas;569.5525071330053
99113771;Teatre Joventut;958.8897914748121
99495546;Auditori la Torrassa;480.47125508985386
100030734;Auditori Barradas;1006.6684334447793
105965539;Auditori la Torrassa;625.8276952499492
103798458;Teatre Zorrilla;168.4810235077014
103238363;Blas Infante;930.9676506085891
