propertyCode;latitude;longitude
101327557;41.4071252;2.1728468
100208068;41.404143;2.170239
101718448;41.398535;2.170524
100208062;41.4034198;2.1692465
100208025;41.4049683;2.1717784
100678818;41.3952087;2.1608129
104564576;41.3979439;2.1734564
105878458;41.3783789;2.160874
103614322;41.395492;2.1398008
102797403;41.39639;2.1411
104578259;41.3792889;2.1762239
104852492;41.3946617;2.1419202
101127926;41.3815241;2.1796481
105092274;41.4097385;2.142384
105298934;41.3865331;2.1724966
102053570;41.3965543;2.1345707
99933765;41.3866546;2.1642784
102207853;41.3900614;2.1640235
98264311;41.3919731;2.1693451
104949730;41.396471;2.139599
105107111;41.3810917;2.1717657
29714252;41.3877834;2.1788274
85723149;41.3923025;2.1655828
104851415;41.3808548;2.1749036
101064998;41.4100088;2.1570751
103194014;41.3969507;2.1687735
105062780;41.3913651;2.1662162
105236877;41.3927762;2.1709569
101164322;41.4069887;2.1150389
102028812;41.397112;2.1666273
105627785;41.3939598;2.1675039
98140444;41.3893738;2.1746733
104046300;41.3944667;2.1585175
105423649;41.38972;2.1703122
105683076;41.3892318;2.1644107
105445322;41.3978004;2.1609313
105488312;41.3880181;2.1630173
104533323;41.4127747;2.1039192
103621825;41.3988234;2.1309157
103117980;41.3808924;2.1754334
104673464;41.4138183;2.1203077
105410182;41.3901678;2.1764916
102875299;41.3941301;2.1012096
105570427;41.393111;2.1686803
100593458;41.3839119;2.1641591
104614227;41.3908985;2.1740577
105047668;41.3879275;2.1204861
104313133;41.3932438;2.1613168
105398720;41.3969594;2.1621515
99793672;41.4078556;2.1265181
105635832;41.3846999;2.1590676
105468180;41.373561;2.131256
105202481;41.3805349;2.1614375
103740877;41.3879538;2.125841
105570352;41.3844911;2.1566406
100575828;41.3940535;2.1643136
104230823;41.3961629;2.1554849
105581104;41.4028702;2.1325153
105303126;41.4121893;2.1527172
105464722;41.4027196;2.1417931
102816916;41.3976009;2.1577431
105580121;41.3916129;2.1159529
105693850;41.4039032;2.1772162
103946740;41.4076078;2.1390405
103710364;41.4096885;2.1360508
102565682;41.3909009;2.1416913
105236320;41.3920163;2.1474987
105911748;41.391982;2.1635596
105082989;41.4066399;2.1470392
105532586;41.4250595;2.1835828
105591040;41.3912744;2.1981176
104508821;41.3920072;2.1444255
105447880;41.391267;2.1427609
101404883;41.4136419;2.1778134
104769740;41.3990045;2.1333165
105398424;41.4070951;2.2084886
105851705;41.3968393;2.1705934
104947829;41.4302894;2.1862364
105534314;41.4134293;2.1399668
104989774;41.3795281;2.1490008
103673621;41.3905142;2.1741575
88449606;41.3847007;2.1849287
102856487;41.4249006;2.1680355
104302903;41.3868584;2.1786393
104250239;41.3886685;2.1834605
105469569;41.3883501;2.1636205
105563120;41.4248287;2.1579738
104893447;41.3930795;2.1683282
104090044;41.3881714;2.1654464
105728640;41.3911241;2.1708838
104966109;41.3757861;2.1890899
105497447;41.3812348;2.1760341
101602130;41.3902137;2.1654086
103481581;41.3902094;2.1571928
105280105;41.4065454;2.1697621
105570234;41.3790814;2.1581493
94911838;41.3889996;2.1697832
105491009;41.3894809;2.118532
104077396;41.3815382;2.1587499
105280101;41.4051032;2.1683137
104808180;41.3976463;2.142545
105392524;41.391697;2.1507783
85648342;41.3858408;2.1613522
105080866;41.3807226;2.1502802
104879753;41.3874796;2.1596303
105924996;41.3950762;2.1728046
105266757;41.4037709;2.1492677
105266724;41.406427;2.1503155
88820231;41.3921975;2.1420445
104450782;41.396116;2.1543565
105015864;41.3897327;2.1706386
105330009;41.3836092;2.1580022
103165208;41.4019727;2.139257
99257341;41.3903233;2.1684684
103227574;41.3939827;2.1713365
105568337;41.3942816;2.1135118
105036282;41.392288;2.1413266
105436269;41.4045871;2.2098969
105463544;41.3838806;2.1508212
105061414;41.387572;2.174762
104038283;41.4081797;2.1373978
102554621;41.3905162;2.1427799
105334643;41.4075134;2.2157198
104353533;41.3954386;2.1688359
105643529;41.3901674;2.1745042
104531546;41.3886962;2.1737237
105823939;41.3844941;2.1450063
105330232;41.3996458;2.1607319
104717464;41.3930906;2.1727367
101481699;41.3944179;2.1677748
95054888;41.3939921;2.1793345
105853518;41.3933739;2.1739283
105324453;41.3908614;2.1361572
104572356;41.3996607;2.1544735
105245854;41.3956876;2.1637255
103224384;41.3775639;2.1772904
104715484;41.397792;2.1668162
105548259;41.3941225;2.1706968
105710439;41.3884568;2.1721215
105322334;41.3772199;2.1622274
102996848;41.4028374;2.1664757
105419835;41.3790346;2.1734249
104744329;41.3563431;2.1459364
103265140;41.3799114;2.1706109
105578060;41.3734925;2.1329666
105268458;41.3929765;2.1528573
104077385;41.3829767;2.1810491
105893627;41.3743983;2.1607538
100651762;41.38001;2.1743497
96917886;41.4377901;2.1895347
103770917;41.3817732;2.1773805
103426083;41.3917565;2.1714439
100266485;41.3895381;2.1763084
103012028;41.3964603;2.1064397
105219919;41.3990024;2.1158848
105957054;41.3895307;2.1668632
105397042;41.3756863;2.1411364
105227522;41.4048652;2.1680648
105739439;41.3852653;2.1611056
104423173;41.3852091;2.1477842
104330245;41.4053157;2.1973987
105960051;41.3900969;2.1969252
104765373;41.3832552;2.142768
105468210;41.3923347;2.1427852
105622188;41.40122;2.1846802
104661840;41.3913158;2.188239
91176325;41.4093653;2.1396173
98373849;41.4013041;2.1254776
105846515;41.3943491;2.1597186
101159919;41.402687;2.1761856
105425527;41.3983228;2.1330831
102528281;41.4109171;2.1587925
104165990;41.3995384;2.1588592
104513748;41.3932038;2.1613533
104347376;41.4533351;2.1905883
104574509;41.4099023;2.1738871
101145578;41.3599853;2.1435711
104693370;41.416216;2.1704023
104693369;41.3726057;2.1608006
105136724;41.4043556;2.1783056
104883797;41.3918059;2.1912549
104574463;41.4269856;2.1820695
100814756;41.4016111;2.1446225
104994611;41.3870143;2.1550726
105622130;41.4306837;2.195216
103337544;41.3808459;2.1498728
104366015;41.3999982;2.1666965
102898462;41.3823907;2.1808759
104965325;41.3862622;2.1553127
105709681;41.390853;2.1206626
104711315;41.3928519;2.1735927
105182300;41.3863424;2.1786865
104479864;41.3996576;2.1970181
85492287;41.3927449;2.1744272
105941870;41.3916263;2.1609333
101434891;41.3973297;2.1318959
102091338;41.3901043;2.1686052
101591613;41.3942304;2.1689869
97391680;41.3981731;2.1720117
103163310;41.4068845;2.172914
101263848;41.3998655;2.1799143
97255827;41.3974092;2.1653494
39346892;41.3919531;2.1134783
104321583;41.3820989;2.1821046
99214893;41.3834278;2.1473291
103132429;41.394993;2.1404345
105410190;41.3925694;2.1757523
104767035;41.3977573;2.1794355
104828852;41.3861732;2.1507964
105867189;41.3852292;2.1564772
101685624;41.3990371;2.1733054
89312484;41.3951347;2.1702427
87668823;41.4172191;2.1089894
105035271;41.3825239;2.1667337
102245386;41.404805;2.1763536
105959765;41.431411;2.1332964
99973723;41.3543929;2.1383356
105188074;41.4037087;2.1726734
96285378;41.4005007;2.1364154
105108824;41.3821463;2.1766659
105003214;41.3922797;2.1580999
105340798;41.3840485;2.1526753
105929345;41.3850791;2.1438925
100587374;41.3744313;2.1372917
105243375;41.3779916;2.1797632
97234707;41.3728813;2.1438617
97993534;41.4347912;2.1866053
105396160;41.3777229;2.1205013
104251644;41.3941545;2.1675376
105158072;41.39762;2.14134
104917594;41.3958872;2.119865
105232291;41.388987;2.1335274
105468783;41.4192601;2.1575006
104427706;41.3845484;2.1796192
105015680;41.3973717;2.1524298
104546589;41.4122736;2.1562514
105516015;41.3921813;2.1744306
105935473;41.3825632;2.1709674
104047572;41.3849109;2.1755471
105923710;41.3840505;2.1069126
102184316;41.3944119;2.1409582
105547501;41.3901242;2.1765782
105935472;41.3818036;2.173769
105443981;41.3818848;2.1395358
103049558;41.3802457;2.1768292
87961708;41.406816;2.1883543
105945862;41.3792072;2.1790709
105662821;41.3866921;2.1678195
104814975;41.3769153;2.1758393
105218255;41.4070568;2.1882602
105907186;41.3984818;2.126345
105907302;41.4095358;2.1751175
105915269;41.3698179;2.1651774
102825975;41.408519;2.1834984
104879314;41.3815232;2.1655146
105937977;41.3741436;2.173195
105620851;41.3811614;2.1889087
104250650;41.4083585;2.1833327
104705775;41.3903885;2.1448032
102692446;41.4073364;2.1183039
104867150;41.3880578;2.1106501
104136782;41.3993021;2.1332377
104366570;41.3999982;2.1666965
104864457;41.3834059;2.1513745
98792952;41.4061711;2.2172265
100452504;41.3898079;2.1833877
105916673;41.3865355;2.1344022
102001814;41.4412937;2.189086
103518528;41.3802632;2.1738078
105610362;41.3887682;2.1777977
105956844;41.3771712;2.1271355
105549840;41.4246092;2.1722089
99915207;41.3795995;2.1356765
104606198;41.3861421;2.1474734
105960553;41.3935375;2.1310426
105455893;41.3880029;2.1259554
103922963;41.3906402;2.1864892
105151625;41.3877615;2.1465456
105961520;41.406336;2.1856759
101551324;41.415536;2.1028402
105181719;41.3822127;2.1873576
105647464;41.4014195;2.1757859
104222166;41.4046763;2.1354638
105469135;41.3688298;2.1332183
104296476;41.3972547;2.1369519
104513445;41.4095176;2.1760833
96197895;41.3916157;2.1563852
105265291;41.3700773;2.137183
105904270;41.377739;2.1320074
105457542;41.4473668;2.1730234
105210538;41.4074127;2.1479193
105008825;41.4173617;2.1093641
105962227;41.3737805;2.1668545
105163120;41.4072553;2.1693824
102524321;41.3759672;2.1688549
104042581;41.411039;2.1370125
105163508;41.4079952;2.1682489
105637374;41.4000692;2.1729581
102668956;41.3866471;2.183742
104770146;41.405168;2.1463579
105888203;41.3999315;2.1257804
103209700;41.394573;2.1339338
105615961;41.3968899;2.1284311
104550147;41.3866297;2.1811883
98272171;41.4000314;2.160464
105174443;41.3881159;2.1584703
105790836;41.3834748;2.1657648
105181533;41.3823342;2.1810414
102145729;41.3944095;2.1531739
105642831;41.4106487;2.1911091
100206749;41.3957624;2.1400231
101604431;41.384344;2.1775299
104039117;41.3848826;2.1506794
103026056;41.3857103;2.168157
103385026;41.4067441;2.1398745
104700461;41.390277;2.179592
103375204;41.3812508;2.1729997
105088801;41.3912752;2.1745404
105147475;41.402482;2.1424729
90137259;41.392267;2.1647414
102118917;41.3812324;2.1772763
101401639;41.3832547;2.1731498
104786082;41.3936858;2.1401434
100732351;41.3966945;2.1626473
105538331;41.4000551;2.1664299
105341125;41.3923056;2.136459
105697717;41.3848549;2.1780859
105768256;41.4038005;2.1236704
104301369;41.409989;2.1606861
105083450;41.3802671;2.1773233
103873225;41.4420528;2.1930999
102983602;41.4032723;2.1173041
105236191;41.4039569;2.1689638
105236775;41.394195;2.1480811
104355687;41.3838712;2.1699698
101447356;41.400567;2.1527707
100973252;41.3791356;2.1785555
105266802;41.3820283;2.1780902
102270661;41.407976;2.2175623
101731981;41.393544;2.1770725
103893847;41.3863621;2.1744909
104314379;41.3974184;2.1533605
100221074;41.3885997;2.1811549
100591039;41.3845911;2.1712555
104314624;41.3945759;2.1557579
99278118;41.4034404;2.1732986
105274274;41.4046577;2.1685393
104402071;41.3981108;2.130814
101497098;41.3915766;2.1152723
104348952;41.4239966;2.1764786
104097929;41.381681;2.1759809
106033038;41.4448333;2.2424117
105887923;41.4755225;2.254895
104254121;41.4472742;2.2485686
104359103;41.4614038;2.2680305
100108049;41.4614038;2.2680305
105247021;41.4614038;2.2680305
105814164;41.446997;2.2516391
86059873;41.478355;2.2513786
104391684;41.3632519;2.1283392
104706619;41.413259;2.2215693
105470273;41.4422336;2.2438739
103176282;41.4541878;2.2494092
105132013;41.4499334;2.2226669
105445151;41.3649597;2.1229993
104067075;41.4326013;2.2187305
28007169;41.4788484;2.2546096
105323703;41.4776132;2.2546589
105421229;41.4424743;2.228217
104662148;41.4485262;2.2387843
105263360;41.4485262;2.2387843
105608123;41.4420207;2.240888
105608124;41.4485262;2.2387843
105608108;41.4485262;2.2387843
98535894;41.3643706;2.1226617
104031248;41.45733;2.2465392
103460780;41.4460476;2.2481966
106035716;41.4464849;2.2070964
105007810;41.4546035;2.2069933
105376669;41.4509954;2.2527545
106040033;41.3591737;2.0951281
106039951;41.3591737;2.0951281
103232273;41.4569236;2.2595094
106037899;41.448093;2.211427
106041268;41.4338538;2.2140946
106037790;41.4480109;2.2219552
106038571;41.4586046;2.2028647
106040175;41.4657715;2.2040976
106037164;41.4291564;2.2256333
105359037;41.3598191;2.0987209
106035340;41.4473278;2.2386932
102495628;41.4544711;2.2496348
105131397;41.3618785;2.1181162
105099377;41.3629395;2.1337873
105382708;41.4394424;2.2218519
106039091;41.445212;2.2466761
103306081;41.4492069;2.2362626
105711561;41.4553649;2.2413552
105824044;41.4442221;2.2461149
106040436;41.4534367;2.229498
104199455;41.4522118;2.2145162
106036719;41.4496964;2.2383158
106040209;41.4509049;2.2172308
98398236;41.4381451;2.2414635
106038421;41.4586772;2.2065221
105838076;41.370155;2.1256929
106036616;41.4230388;2.212199
105599117;41.4576408;2.2136113
105608117;41.3604024;2.0960033
106040492;41.3573428;2.0951604
106040473;41.3580094;2.0964087
105499837;41.4429347;2.2426574
104907424;41.4332496;2.2218652
106040516;41.3610644;2.0945714
106040495;41.3587318;2.0937541
100479460;41.3602114;2.1316186
105904931;41.4497043;2.2094395
95950783;41.4350773;2.2384963
103341953;41.3593386;2.1046477
106029402;41.4527312;2.2216851
106035259;41.3632466;2.1279707
104156382;41.461617;2.1991001
105643692;41.4600637;2.204331
104000707;41.3699749;2.1157527
104779957;41.3704375;2.1109644
106038747;41.3567222;2.1051454
104659462;41.3698078;2.1092667
100740931;41.4642334;2.2408867
106027026;41.4460135;2.2372764
105046337;41.4462079;2.2126328
105181759;41.4541372;2.2506327
106035845;41.3597399;2.1086411
106035949;41.3575734;2.104056
105307617;41.4463558;2.2077832
106036131;41.3577541;2.0976299
106037923;41.4544711;2.228568
104839345;41.4340763;2.2199888
106022689;41.3695114;2.1161401
106039703;41.4394458;2.2446504
106024412;41.364644;2.1002754
106041648;41.4474169;2.2232009
104756725;41.3718226;2.1045012
106034823;41.3654834;2.1091291
106035643;41.3671307;2.1086176
106039755;41.3658805;2.120081
105567476;41.4533133;2.2458346
104198173;41.3735901;2.1152953
106036654;41.4435844;2.2243408
97422375;41.4447957;2.2191389
105907652;41.3638612;2.1113955
105587909;41.3707522;2.1028724
106029180;41.4573068;2.242608
106026318;41.447219;2.2054295
102552514;41.4381754;2.2400049
106026319;41.4465294;2.205169
102552515;41.4381754;2.2400049
102552513;41.4381754;2.2400049
102552345;41.4381754;2.2400049
102552536;41.4381754;2.2400049
106036230;41.4561944;2.2135346
106039244;41.3714249;2.1025092
106030363;41.4289847;2.2189
105896846;41.3642557;2.1096447
106037865;41.3637558;2.1201143
105180711;41.4581215;2.2441434
105779933;41.363345;2.1212705
106035641;41.440671;2.2375268
106038000;41.3660383;2.1265151
105317861;41.3726516;2.1100348
105998756;41.4614038;2.2680305
106038164;41.3640795;2.1018669
106040086;41.4200169;2.2215451
103739013;41.3638519;2.1114003
106036048;41.3729876;2.1095386
106026681;41.4420072;2.221616
106025563;41.36041;2.1254303
104159916;41.4580429;2.249724
106012478;41.4618848;2.2371095
106023779;41.4480492;2.2078768
106022910;41.3687432;2.1149177
105459256;41.4416429;2.2237962
105574801;41.370238;2.1026728
105391959;41.4381065;2.2182868
105626537;41.3652493;2.1281407
106038758;41.431786;2.2161858
105438780;41.3708747;2.1209927
105391940;41.4381065;2.2182868
105491817;41.4339538;2.2231383
105391941;41.4381065;2.2182868
104409967;41.3679278;2.0889936
104512596;41.450516;2.2360961
104725535;41.3614511;2.1273854
99495400;41.3732484;2.1162387
104408863;41.4443736;2.2235169
106023074;41.3669713;2.099845
104617207;41.3714581;2.1144328
104724372;41.3730237;2.1186299
104410315;41.4371713;2.2305202
105534968;41.3735282;2.1232272
104508885;41.4405178;2.2114083
100504065;41.3643706;2.1226617
106023407;41.3630888;2.1258275
105025360;41.4414694;2.2195935
106024155;41.3671288;2.1224735
106031150;41.4439356;2.2207214
105464706;41.4383239;2.2256517
106031369;41.4544542;2.2335434
106026003;41.3608725;2.1258784
106031817;41.3649607;2.1265869
105772263;41.4378411;2.2413835
105934882;41.3753998;2.1161919
106041081;41.4521194;2.2046547
105934999;41.3753998;2.1161919
105935102;41.3753998;2.1161919
106024788;41.446797;2.2155994
97406135;41.4459;2.2194915
105935208;41.3753998;2.1161919
105264409;41.4236954;2.2240646
105935266;41.3753998;2.1161919
105935078;41.3753998;2.1161919
106032158;41.3701386;2.1081934
106035016;41.4446573;2.2062008
106022329;41.3661129;2.1159537
104711234;41.3660415;2.1260897
104710977;41.3636955;2.1240159
104710838;41.3655846;2.1249847
104710475;41.3630789;2.1238308
106033314;41.4175681;2.2212229
104711062;41.3660454;2.1266183
104711168;41.3658947;2.126866
104710636;41.3657196;2.1248567
106039278;41.3699484;2.1077036
105425273;41.4447567;2.2229346
105425691;41.4492457;2.2354612
106024780;41.446198;2.2206445
105434245;41.3553605;2.099674
105432752;41.4434738;2.2355341
106033268;41.4556286;2.2035363
88335391;41.3593362;2.1015701
106038464;41.4379774;2.2217371
88335392;41.3614402;2.1011628
105425928;41.3715786;2.112971
105420140;41.4346832;2.2229365
88335395;41.3601362;2.0984701
101290704;41.4610211;2.2651792
104502720;41.4577699;2.2307297
105013726;41.4396354;2.2370912
98902893;41.4523612;2.2495881
101882423;41.4466549;2.2514207
106036429;41.3655305;2.1177186
106024762;41.4534818;2.2097926
103626975;41.4176551;2.2231222
101743487;41.43091;2.2217018
92471939;41.4601913;2.2395171
105968252;41.4489486;2.2192215
106025956;41.4457262;2.2132539
104427849;41.3753998;2.1161919
104427861;41.3753998;2.1161919
106027018;41.443085;2.2237123
104427867;41.3753998;2.1161919
106025790;41.3623409;2.1176698
104427704;41.3753998;2.1161919
104427702;41.3753998;2.1161919
104427877;41.3753998;2.1161919
104427876;41.3753998;2.1161919
104427862;41.3753998;2.1161919
106033378;41.364925;2.1101641
96417783;41.3736781;2.1240235
98339881;41.3736781;2.1240235
96417804;41.3736781;2.1240235
106031602;41.3670567;2.1078344
106029400;41.4376884;2.2220181
105474892;41.3736781;2.1240235
104569997;41.373403;2.1242242
106030870;41.4325974;2.2213821
105183799;41.373403;2.1242242
105474888;41.373403;2.1242242
105183802;41.373403;2.1242242
103946683;41.4225306;2.2137952
105382299;41.4520607;2.2347792
106027347;41.3706617;2.1127605
106002186;41.458399;2.2485807
105096639;41.4314314;2.2389226
91208846;41.3604402;2.1000628
105096647;41.4314314;2.2389226
105866648;41.3589042;2.0938355
105096575;41.4314314;2.2389226
95182775;41.4177496;2.2242396
105096626;41.4314314;2.2389226
105096574;41.4314314;2.2389226
105096637;41.4314314;2.2389226
106005017;41.4586812;2.2375637
102552523;41.4381754;2.2400049
102552524;41.4381754;2.2400049
106024589;41.3749619;2.1236422
106023082;41.4515897;2.2570033
102552525;41.4381754;2.2400049
106038128;41.4464998;2.2227701
105870809;41.4553833;2.23888
88335393;41.359322;2.101081
104679981;41.3731993;2.1143542
106026501;41.366856;2.1273437
104753894;41.4455116;2.2130225
105911023;41.4305657;2.2389173
104691313;41.4551827;2.2179982
104562649;41.4461576;2.2224849
95362477;41.3729631;2.1017667
104879112;41.4392089;2.2382679
103950486;41.4593855;2.1949519
104879121;41.4392089;2.2382679
104359144;41.4614038;2.2680305
101663590;41.4534567;2.2226518
101889242;41.4534567;2.2226518
95315167;41.3665359;2.1091858
104879115;41.4392089;2.2382679
101889241;41.4534567;2.2226518
103921695;41.3647423;2.1139305
101663545;41.4534567;2.2226518
101889135;41.4534567;2.2226518
104849743;41.3589042;2.0938355
104915907;41.3589042;2.0938355
101663606;41.4534567;2.2226518
104074248;41.3589042;2.0938355
101889192;41.4534567;2.2226518
101663489;41.4534567;2.2226518
105625430;41.3589042;2.0938355
105625427;41.3589042;2.0938355
105446298;41.3589042;2.0938355
103550828;41.4540043;2.2141865
99993564;41.3630224;2.1059727
103550839;41.4540043;2.2141865
103550793;41.4540043;2.2141865
103760236;41.4424405;2.2134648
105625429;41.3589042;2.0938355
105191508;41.3604402;2.1000628
105625355;41.3589042;2.0938355
106011536;41.3621055;2.1259941
103550820;41.4540043;2.2141865
105992774;41.4466702;2.223655
104623462;41.3619659;2.1180242
106013956;41.3665569;2.1305307
105944233;41.4383415;2.2433648
106027748;41.3745836;2.1011124
105710992;41.4381065;2.2182868
105871457;41.3626852;2.125969
105852245;41.4478179;2.2162221
106025496;41.3705357;2.1068467
105892925;41.4554887;2.2211112
98888971;41.4460946;2.2205259
106022524;41.4459258;2.224776
105391823;41.4381065;2.2182868
106027893;41.4238616;2.2137751
105567289;41.4542399;2.2453086
105871378;41.3626852;2.125969
106027062;41.3681405;2.1073372
102583493;41.4514684;2.2576371
105578886;41.3572998;2.1136801
105567290;41.4542399;2.2453086
106027145;41.3743509;2.1066005
105021927;41.3741562;2.1191632
105593309;41.4501004;2.2154774
106025544;41.3696272;2.1215266
106037170;41.3633933;2.1197036
105233117;41.359167;2.1135554
104323360;41.4483367;2.24393
97518051;41.3666218;2.1243889
97518010;41.3666218;2.1243889
106029764;41.4616429;2.202383
104323366;41.4483367;2.24393
105233050;41.359167;2.1135554
105548310;41.4465393;2.2064805
105548293;41.4465393;2.2064805
105233100;41.359167;2.1135554
105233099;41.359167;2.1135554
104323327;41.4483367;2.24393
97518057;41.3666218;2.1243889
97518050;41.3666218;2.1243889
95789332;41.4372546;2.2380319
98616552;41.4523612;2.2495881
98616532;41.4523612;2.2495881
105889505;41.4166884;2.2230099
98616410;41.4523612;2.2495881
104372152;41.43804;2.2229058
105889511;41.4176053;2.2242501
98616530;41.4523612;2.2495881
104208747;41.3634592;2.119877
101138092;41.4378905;2.2184579
103067318;41.4461164;2.2273196
101690418;41.4567774;2.246822
91624414;41.3616435;2.1251937
91604694;41.3616435;2.1251937
103176237;41.4627043;2.2075962
104683084;41.4381065;2.2182868
100685359;41.4455716;2.2477407
91604899;41.3616435;2.1251937
104217735;41.3854823;2.0892121
104630159;41.3821071;2.092292
104439682;41.3767707;2.0796385
104570011;41.3722987;2.0921641
104569890;41.3722987;2.0921641
105449572;41.3722987;2.0921641
92900731;41.383511;2.0960883
105931755;41.3712297;2.0912547
105274737;41.3712297;2.0912547
105274694;41.3712297;2.0912547
95272615;41.39267;2.07082
105081650;41.386713;2.0609179
105075719;41.386747;2.0874112
104217479;41.3763837;2.0597373
105190892;41.3812836;2.093026
104835184;41.3879275;2.0897609
104720505;41.3864324;2.092005
102149505;41.3835856;2.0941684
102908585;41.379651;2.0771748
104539633;41.3774651;2.0876103
105975371;41.3772631;2.0900826
103857422;41.3796824;2.0754239
104717479;41.3840637;2.0796489
102208723;41.3838623;2.0938753
103182040;41.361399;2.0579706
103840700;41.3628575;2.058366
105336046;41.3878168;2.0811465
104221695;41.3855273;2.0869645
105419581;41.3637261;2.055309
104529698;41.3891239;2.0763081
104983647;41.3739613;2.0912082
100595752;41.3749419;2.059619
104595339;41.3738161;2.0856501
105140781;41.3802967;2.0588572
101245503;41.3777542;2.0777259
102027701;41.3829805;2.0817438
103522691;41.3783329;2.0576252
106036287;41.3863031;2.0988233
105366888;41.3824287;2.0928813
104777129;41.3788201;2.0895469
103779527;41.381937;2.078452
101680382;41.3791454;2.0669193
106034310;41.3896111;2.09155
105385752;41.3862871;2.0984851
102232797;41.397897;2.0753582
104297831;41.3965909;2.0763462
104641639;41.3799923;2.0928554
103295050;41.3827647;2.0827837
105931504;41.3654401;2.071193
103728064;41.3795719;2.0806613
105545648;41.3869743;2.0987328
96589674;41.3923484;2.0815773
96790269;41.3854948;2.0969619
104229466;41.3828929;2.0785007
105920492;41.385596;2.0610367
101831350;41.3970366;2.0777665
104364459;41.3867676;2.0901764
97606070;41.3806135;2.0909531
104772652;41.3817889;2.0651115
106004150;41.3791072;2.0603795
102161417;41.3828946;2.0898913
105988919;41.3940213;2.0716503
100298937;41.3824478;2.0908363
106022311;41.3799738;2.0656498
105259525;41.3809582;2.0697552
103250114;41.3715501;2.0862601
96790282;41.3854948;2.0969619
96849563;41.3854948;2.0969619
100272821;41.3854948;2.0969619
102128821;41.3854948;2.0969619
102128794;41.3854948;2.0969619
104990259;41.3695349;2.0989552
106027424;41.3750354;2.0880283
102128944;41.3831403;2.0953291
106004536;41.385368;2.0914018
104541035;41.3849756;2.0700448
100507311;41.3803357;2.0741023
101229625;41.3868779;2.089926
98915198;41.3931498;2.077391
102365190;41.3879118;2.0781725
104374652;41.3970539;2.0744353
105265860;41.3874887;2.0844437
105126338;41.3819556;2.0785303
105495285;41.3766302;2.0807467
105702050;41.3692298;2.0687069
104396971;41.3944865;2.0750653
105517301;41.3850921;2.0958966
103811093;41.3649417;2.0533218
104690920;41.3680434;2.086928
104741746;41.3719062;2.0610736
101768814;41.3879073;2.091902
106035017;41.3713214;2.1007442
105965186;41.3795277;2.0712117
104423481;41.3840796;2.0958671
105803989;41.3715275;2.0887415
104423478;41.3845851;2.0979976
106017149;41.3854668;2.0889983
105943736;41.3717944;2.0878479
104298765;41.3822092;2.0695887
97564881;41.3878169;2.0909753
101831097;41.3866011;2.0902291
98034947;41.3801941;2.0753365
105299909;41.3656272;2.0589793
104706041;41.3879919;2.0795664
105007550;41.3860564;2.0857523
106006603;41.3755222;2.0866369
105576102;41.3627685;2.0552261
105228389;41.3823382;2.072082
102585480;41.3682542;2.0680691
105880516;41.3829493;2.0864686
102170931;41.3696306;2.0832964
100183398;41.3728517;2.0870678
105449646;41.3722987;2.0921641
106011406;41.3753196;2.0802229
98268763;41.3859202;2.0893609
103139443;41.3764878;2.0898647
104338017;41.3663021;2.0610815
97562503;41.3862781;2.0857735
105301633;41.3750041;2.0479287
98889094;41.3672343;2.0705988
103855457;41.3896331;2.0730357
103855446;41.3896331;2.0730357
103855411;41.3896331;2.0730357
104649217;41.3846848;2.0743496
99253580;41.3699646;2.0862766
105901166;41.3624964;2.0580401
105849873;41.3852603;2.0851631
105901156;41.3624964;2.0580401
105901100;41.3624964;2.0580401
105901170;41.3624964;2.0580401
105901171;41.3624964;2.0580401
99253545;41.3699646;2.0862766
105901061;41.3624964;2.0580401
105901054;41.3624964;2.0580401
103919060;41.3699646;2.0862766
100530739;41.3699646;2.0862766
101093881;41.3699646;2.0862766
105901101;41.3624964;2.0580401
103919089;41.3699646;2.0862766
102252165;41.3699646;2.0862766
99253659;41.3699646;2.0862766
105901144;41.3624964;2.0580401
106009406;41.375987;2.0789433
106000543;41.3775526;2.0902598
105931803;41.385991;2.0698351
103327771;41.3842762;2.0903725
105271619;41.3701956;2.0834578
104713794;41.3851181;2.0975785
104713903;41.3851181;2.0975785
102540328;41.3853401;2.0998938
104715231;41.3851181;2.0975785
104713941;41.3853401;2.0998938
104713875;41.3851181;2.0975785
104649208;41.3846848;2.0743496
105841117;41.363124;2.0599658
104319934;41.3851545;2.0998866
106040089;41.3903842;2.1225904
102684456;41.3901725;2.1680399
106014781;41.3897679;2.1540996
103583674;41.3960477;2.1822481
106004460;41.3936269;2.1763717
105993560;41.4053354;2.2071295
105329064;41.3759864;2.1543424
105970717;41.3989551;2.1473711
104375794;41.3896524;2.1623623
105583996;41.3995647;2.1373602
105721507;41.3935766;2.1591652
105982232;41.3809514;2.1796527
104720021;41.4020261;2.1339345
106036696;41.3881571;2.1607941
106041710;41.3703547;2.1169737
106037435;41.3693726;2.1299544
101345474;41.4459155;2.2480977
105096648;41.4309;2.238714
106028035;41.4308006;2.2212714
106018903;41.4474383;2.2288712
101889184;41.4534567;2.2226518
103921811;41.3647423;2.1139305
105659737;41.4392089;2.2382679
104849767;41.3589042;2.0938355
106025695;41.3634978;2.1262297
105798090;41.4443306;2.2115342
106023268;41.4503576;2.2200508
106026605;41.3670797;2.1130136
106025266;41.4443026;2.2253778
100685364;41.4455716;2.2477407
105889563;41.4166884;2.2230099
105889525;41.4166884;2.2230099
106030758;41.4547262;2.2374836
