propertyCode;latitude;longitude;estacion_mas_cercana;distancia_metros;farmacia_mas_cercana;distancia_farmacias;farmacia_mas_cercana_idx;autobus_mas_cercana;distancia_autobuss
99117414;41.3915639;2.1712643;Passeig de Gràcia (L2);343.3573205042666;Farmàcia Bouffard Fita, Carina;95.14303644759438;1727.0;Gran Via - Llúria;40.63357794116336
101300670;41.3957095;2.1623512;Diagonal;203.0927616970592;Farmàcia Valls Julia;43.980340758419366;911.0;Pau Claris - Rosselló;91.18679328676312
104772587;41.3874136;2.162632;Universitat;223.5002304595216;Farmàcia Feriche Bartra, Ivone;101.14660333793286;661.0;Eixamplle;155.90509981729127
100770574;41.385963;2.1804158;Jaume I;260.6563948768443;Farmàcia Úbeda Fernández, Nieves;48.3531631335066;747.0;Princesa - Montcada;78.62090468099377
105932101;41.3888224;2.177394;Urquinaona;253.65507236801332;;120.15877513268497;2357.0;Trafalgar - Bruc;109.9167458928203
102267096;41.398689;2.1788173;Monumental;210.65986155279376;Farmàcia Galcerà Monné, M. Elena i Rosa;106.79669597804514;70.0;Gran Via de les Corts Catalanes - Sardenya;130.26375710689874
89312621;41.4003309;2.1264782;Sarrià;197.5449605554963;Farmàcia Castro Garnelo, M. Ariadna;164.64842505637102;546.0;Anglí - Pg Bonanova;191.37532676972788
104038296;41.3936519;2.1712353;Girona;154.08908253343805;Farmàcia Alarcón Ruíz, M. Lluïsa i Andreu;51.95466048034411;755.0;Gran Via - Llúria;185.6942069919351
95269529;41.3914619;2.1738039;Urquinaona;212.3112090335449;Farmàcia Veciana García-Boente;76.9689090065004;643.0;Casp - Girona;144.62452943331263
103898736;41.3977555;2.140259;Muntaner;238.8483574863216;Farmàcia Pallarés Pérez, Montserrat;24.17042153211973;496.0;Via Augusta - Amigó;54.55655525701372
104171277;41.3970105;2.1321442;les Tres Torres;104.38856088167849;Farmàcia Rotllan Vilalta;122.61178348033614;1096.0;Via Augusta - Ronda General Mitre;86.00379651247124
99411495;41.3820774;2.1705548;Liceu;223.6780899088897;Farmàcia Mas Docampo, Montserrat;32.104121512661294;664.0;Pl Joan Amades;161.44134256938418
97908823;41.3972076;2.1584031;Diagonal;190.6599329051397;La Farmàcia dels Jardinets;76.02449682811526;605.0;Gran de Gràcia - Jesús;142.01277814678107
101660330;41.3820947;2.17516;Liceu;191.19243494951505;Farmàcia Guilera Barba, Marc;47.19427915028202;1075.0;La Rambla - Liceu;196.1773072667295
100923748;41.3805511;2.1778033;Jaume I;390.49964655431125;Farmàcia Casanelles Martí, M. Teresa;30.959665026473083;330.0;Pl de la Mercè;174.95336014629777
105200359;41.3958728;2.1481071;Muntaner;533.3547375661645;Farmàcia Penella Peris, Rosa;108.08238524468705;1024.0;Trav de Gràcia - Muntaner;60.2031472571181
104395845;41.4062339;2.2167724;El Maresme | Fòrum;615.4886993726512;Farmàcia Bouffard Fita, Fernando;279.3727486365771;1682.0;Pg Taulat - Diagonal Mar;136.99561647459888
104104070;41.3726741;2.1665673;Paral·lel;343.0597337887894;Farmàcia Catafal Llora, Lourdes;35.7615026220947;1754.0;Radas - Magalhäes;86.14251813932763
104300966;41.3952831;2.1669124;Girona;339.694020036132;Antigua Farmacia Robert;52.75013807705572;551.0;Llúria - Mallorca;98.93737222612639
85492220;41.3889602;2.1092003;Zona Universitària;563.5303925095083;Farmàcia Tous Trepat;356.39534592416084;470.0;Sor Eulàlia d'Anzizu - Gran Capità;104.45626214712537
104301010;41.3924284;2.1655866;Passeig de Gràcia (L2);400.7064877940843;Farmàcia Núria Massot Moner;51.25948173715391;932.0;Barcelona - c. Aragó;22.68103222179052
100973297;41.3974686;2.2078448;Poblenou;784.9095069394407;Farmàcia Díez Pérez, Marta;279.066361434364;382.0;Passeig Calvell - Rambla del Poblenou;110.03245379795555
104300820;41.3940247;2.163282;Diagonal;351.1617785070969;Farmàcia 1896;120.6683594796672;933.0;Pg de Gràcia - Mallorca;61.23210410609292
103375251;41.390589;2.1753708;Urquinaona;125.55388120607395;Farmàcia Aguilar Pérez, M. Francisca;75.26832056003043;644.0;Bruc - Rda. Sant Pere;57.4969795407574
104674961;41.4064525;2.1594368;Joanic;314.35704859743635;Farmàcia Benedicto López, Mercè;93.59490168154169;696.0;Encarnació - Torrent de les Flors;36.91283441040349
101806580;41.3886114;2.1680554;Passeig de Gràcia (L2);94.21422305202697;Farmàcia Espona Meseguer, Núria;122.4398656977077;204.0;Pg. de Gràcia - Ronda de Sant Pere;83.80202792129384
104301658;41.3866769;2.1747612;Urquinaona;197.9396192781451;Farmàcia Moragrega Estrany, L - Rojas Estrany, ME;38.20300993260256;636.0;Via Laietana - Comtal;53.199088440660304
101577873;41.398657;2.1334639;les Tres Torres;223.29775191433367;Farmàcia Andreu Lleal, M. Assumpció;128.8477109137975;1949.0;Mitre - Ganduxer;8.988208948353897
103375253;41.4030039;2.1370272;el Putxet;358.47061080565965;Isabel Hausmann Fargas;125.4609728125186;735.0;Muntaner - Mitre;54.33672476166878
104978151;41.3902718;2.1612755;Provença;399.4275725635774;Farmàcia Gimeno Fité, Mercedes;162.61876071960862;2052.0;València - Balmes;94.9971850781723
105135662;41.3911202;2.120897;Maria Cristina;568.4294820429062;Farmàcia E. Pinto Font - I. Grases Pinto;153.09519593049166;16.0;Av Pedralbes - Tòquio;193.83490969976054
104751759;41.3905391;2.1600967;Provença;314.0393390768525;Farmàcia de Mir Tubert, M.J / Navarro de Mir, I.;106.95949213263928;2065.0;València - Balmes;29.24235370901433
104830762;41.4105883;2.2136354;El Maresme | Fòrum;286.51425984286203;Farmàcia Pujadas Coscolla, Ferran;40.06631418990598;792.0;Diagonal - Josep Pla;74.39094321026865
100414469;41.3922382;2.1394177;la Bonanova;673.8427276402275;Farmàcia García Rocafort, Aranzazu;115.91200940043277;2067.0;Diagonal - Ganduxer;93.11952916515226
102988077;41.3979448;2.1378893;la Bonanova;146.13201074775424;Farmàcia Fabian Sanchis, Carlos;107.13208839878162;2059.0;Via Augusta - Calvet;97.49277522913887
92808556;41.4081343;2.216976;El Maresme | Fòrum;405.1435762811343;Farmàcia Bouffard Fita, Fernando;114.6627581645407;1682.0;Pg Tailat, 285-291;51.30626080985052
104355336;41.3972978;2.1730788;Girona;308.5428754579719;Farmàcia Torrents Grau, Glòria;105.1392835646396;1725.0;Pg Sant Joan - Consell de Cent;48.479932101379724
101731983;41.41278;2.10618;Reina Elisenda;1889.297555031764;Farmàcia Federico Carapuig Ordoñez;122.38408656721752;1891.0;Pl. de Vallvidrera - Alberes;135.99317376905566
104354008;41.3972978;2.1730788;Girona;308.5428754579719;Farmàcia Torrents Grau, Glòria;105.1392835646396;1725.0;Pg Sant Joan - Consell de Cent;48.479932101379724
105840030;41.3778311;2.1779746;Drassanes;194.1140777931085;Farmàcia Rodríguez Vilar, Javier;109.33320922403432;1750.0;Pl del Duc de Medinaceli;74.89965326654233
100795049;41.4000263;2.1374991;la Bonanova;273.0630414365413;Farmàcia Bassas Costa, Josefina;85.69912255811168;2058.0;Freixa - Vallmajor;112.81267322060975
105744721;41.3866527;2.1825284;Jaume I;434.6935632205944;Farmàcia Sentelles Monill, Anna;117.90085191309429;465.0;Pl Pons Clerch;58.96808728638539
105744717;41.3865681;2.1580967;Urgell;458.1462200863248;Farmàcia Focardell Berenguer, Yolanda;81.03190023295733;773.0;Casanova - Aragó;54.976734685470184
105744713;41.3801932;2.1754118;Liceu;237.0200246639264;Farmàcia Aguilar Peyra, M. Victòria;83.62072224119251;1748.0;La Rambla - Liceu;181.95461725337915
105744728;41.3773065;2.1791939;Drassanes;271.731803326943;Farmàcia Rodríguez Vilar, Javier;141.71538657587462;1750.0;Portal de la Pau;88.27847237268352
105904313;41.3997605;2.2094554;Poblenou;672.9854721889366;Farmacia Ortuño;214.68755007352647;413.0;Pg Garcia Fària - Jonquera;57.67645341531358
105437601;41.3960925;2.1260195;Sarrià;316.67772136477646;Farmàcia Núria Pietro Ramos;94.36644943760508;1953.0;Els Vergós;52.15199603445346
99673590;41.4106897;2.1736123;Sant Pau | Dos de Maig;198.2695933705027;Farmàcia Pascal Canalias, Dolors;47.70185379536824;1692.0;Av Gaudí - Castillejos;22.858456749436424
101674986;41.4127803;2.1960708;Bac de Roda;246.9033037513909;Farmàcia Jorge Trias Banyeres;44.52269771593115;418.0;Bac de Roda - Gran Via;105.1796909851504
101849486;41.3818171;2.1814563;Jaume I;334.2731822164229;Farmàcia Condal Espinal, Rosa Maria;144.75900609857706;451.0;Ample - Fusteria;90.23000475278229
104214558;41.3918155;2.1430863;Hospital Clínic;744.0338120572633;Farmàcia Ponjoan Uriach, M. Rosa;48.05982573635573;938.0;Josep Tarradellas - Francesc Macià;64.76329416447409
100491848;41.4047068;2.1286019;Sarrià;710.4220132205908;Farmàcia Melguizo;110.76553594622384;667.0;Esperança - Vilana;36.36580210707242
105248415;41.3991216;2.1544436;Gràcia;207.9567352068895;Farmàcia Roé Fadurdo, M. Glòria -hereus-;104.77136440991528;2086.0;Trav de Gràcia - Pl Gal·la Placídia;41.74381929617029
104664074;41.3766728;2.1509497;Espanya;189.5699620628077;Farmàcia Godia Tresánchez, Rosa Maria;101.35105302891051;2103.0;Gran Via - Llançà;44.910119036434004
105391927;41.3973661;2.1795357;Monumental;350.79834539850606;Farmàcia Abad Merin, Milagros;11.651870398533148;826.0;Casp - Nàpols;151.43614388466096
96535945;41.3907467;2.1077229;Zona Universitària;794.6270170639916;Farmàcia Tous Trepat;578.9925535103856;470.0;Ardena - Ronda de Dalt;28.83588665448426
105168573;41.3935687;2.1475211;Hospital Clínic;651.5325481370952;Farmàcia Santaló;143.7097471831201;1031.0;Casanova - Diagonal;94.95034817128956
105584469;41.4375364;2.1737421;Llucmajor-República;69.11293346385538;Farmàcia Gabaldón Flotats, Albert;78.50160730866085;1587.0;Pg Verdum - Pl de la República;39.06152017731375
100756616;41.4059252;2.1701248;Sagrada Família;379.1209201584789;Farmàcia Sardenya - Llic. Irene Malo Cruz;24.82982129020456;1688.0;Marina - Indústria;173.96777921480336
105962661;41.4188771;2.1894363;La Sagrera (L9N-L10);284.793628536165;Farmàcia Ricarte Fillola, Santiago;105.60869648145656;1675.0;Felip II - Palència;54.9974042786818
105961430;41.3711381;2.1474684;Plaça Espanya;416.5932057456746;Farmàcia Alsina Armengol, Conxita;59.32727957232855;2101.0;Parada Bus turistic;185.68695096939993
104192936;41.3813287;2.1726277;Liceu;37.83313462866803;Farmàcia Clapés Antoja, Josep;108.15001910932152;5.0;La Rambla - Liceu;81.17937774204107
100683533;41.4008603;2.1462468;Sant Gervasi;73.35484810032413;Farmàcia Puso Mazarico, José Ramon;21.98249052035545;2073.0;Pl Molina;105.57593948062444
99097372;41.389559;2.1017693;Zona Universitària;1018.0564435899132;Farmàcia Finestrelles;540.2446812721074;1904.0;Torrent de les Roses - Mare de Déu de la Merçé;158.52291679599347
103859092;41.3852788;2.1577777;Urgell;323.7646610474744;Farmàcia Cutillas Bou, Martin Augusto;133.52511579250782;2094.0;Casanova - Aragó;93.34093421802048
104491424;41.373478;2.1566865;el Poble-sec;365.3383325810759;Farmacia Roca;32.657853875127024;715.0;Mare de Déu del Remei - Grases;57.874056290856984
104254323;41.3937722;2.1647133;Diagonal;466.0829153099326;Farmàcia 1896;38.61627336461751;933.0;Pau Claris - Mallorca;89.36890157801702
99736872;41.4124716;2.1629843;Alfons X;214.79367944791167;Farmàcia Cardenal López, Maria del Carme;89.24924502165624;2145.0;Ronda Guinardó - Sardenya;37.95653099723708
102756132;41.38351;2.1738979;Liceu;244.7683952297413;Farmàcia Guilera Barba, Marc;142.18078336195833;1075.0;La Rambla - Liceu;293.3513166706565
104706723;41.393857;2.1521678;Provença;498.1166749089266;Farmàcia Bellmunt Fernández, Elena;42.547454177451584;452.0;París - Enric Granados;105.01387199035774
102475902;41.3970908;2.1093408;Reina Elisenda;832.2866594841649;Farmàcia Maria Àngels Beumala Llunell;420.5589295846346;1952.0;Panamà - Abadessa Olzet;252.94845926348947
96978808;41.3998849;2.1421593;Muntaner;152.8192550431467;Farmàcia Arqué Garrofé, Roser;29.69945727211679;2078.0;Muntaner - Plató;28.29519221620456
105959775;41.4420316;2.1864718;Torras i Bages;374.8085082836831;Farmàcia Segui, M. Carme - Ulied, M. i C.;27.2252799924404;1293.0;Meridiana - Pl de Mossèn Clapés;28.316373997829306
104050541;41.4020175;2.1358289;la Bonanova;470.7796892166135;Farmàcia Sorni;26.2883582814474;1021.0;Mandri - Mitre;43.2529375480311
97567761;41.3818766;2.1803202;Jaume I;271.81838953678493;Farmàcia Paricio Toledo, Jesus Carlos;136.08954870369445;234.0;Ample - Fusteria;70.53279350785286
105962622;41.4065877;2.1719006;Sagrada Família;327.56460724418866;Farmàcia Audet Bonet, Gemma;99.31513635597236;323.0;Indústria - Lepant;100.51776180548151
102842326;41.4002542;2.1573216;Fontana;415.9345000681963;Farmàcia Laura Sagarra;32.85515706845257;834.0;Trav de Gràcia - Mariana Pineda;64.69114961701588
103294347;41.3958265;2.1360448;la Bonanova;217.7858749115816;Farmàcia Serrano Pérez de la B., Maria F.;185.84172709479148;2072.0;Dr Fleming - Ronda General Mitre;158.963335011162
104628125;41.379697;2.1739304;Liceu;201.9099322486231;Farmàcia Tenorio Ripoll, Maria Isabel;18.33495897812552;319.0;La Rambla - Liceu;137.88508114959848
102924204;41.3817782;2.1800851;Jaume I;272.46586942261644;Farmàcia Paricio Toledo, Jesus Carlos;114.23691876969475;234.0;Ample - Fusteria;71.3908177850471
105741973;41.4310718;2.1963254;Onze de Setembre;282.13621827054897;Farmàcia Fernández Retuerto, M. Carme;220.036727710694;930.0;Josep Soldevila - Onze de Setembre;110.07066065053685
105957559;41.3777066;2.16342;Sant Antoni;282.609919980461;Vives Ferrer;86.98082147435835;626.0;Ronda Sant Pau - Parlament;69.79694755338885
105457114;41.3769254;2.1392147;Plaça de Sants;203.68976266637745;Farmàcia Baladron Acero, Maria;105.87298034237872;2117.0;Pl de Joan Peiró - Estació de Sants;140.0952387763619
103733107;41.3953576;2.120546;Reina Elisenda;401.61053159499545;Farmàcia Trinquet;36.89150607174862;1938.0;Av. J. V. Foix - Pedró de la Creu;46.04898017481728
104079678;41.3729631;2.1281416;Badal;294.90701043672766;Farmàcia Carreras Candi;43.9044382055202;1976.0;Riera Blanca - Rambla Catalana;172.39277284481827
102490609;41.385277;2.1817315;Jaume I;290.0467546688817;Farmàcia Cerra, Mario;89.3304341288512;749.0;Princesa - Montcada;114.46416962606166
105885329;41.371592;2.1280916;Santa Eulàlia;313.1225466151235;Farmàcia Riera Blanca;105.1758816949155;253.0;Riera Blanca - Pavia;46.561526674621526
105770457;41.3965748;2.1804405;Monumental;446.29879356857913;Farmàcia Cercavins Carnicero, Sílvia i Olga;101.78568928708394;784.0;Casp - Nàpols;97.19569809245756
105961095;41.4069329;2.1761393;Sagrada Família;338.97284787751954;Farmàcia Rubio Calvo, Alvaro;120.41900382147304;1690.0;Padilla - Roselló;96.13005378418936
105590567;41.410861;2.1808983;Sant Pau | Dos de Maig;411.2241555405131;Farmàcia Augé i Ribas, Rita;102.24416286604662;658.0;Independència - Freser;120.87652084339125
105960961;41.4307004;2.1736726;Virrei Amat;165.52988974742257;Farmàcia Picas;72.69203638451602;203.0;Pl Virrei Amat;57.88509261694689
103599160;41.3874822;2.1745856;Urquinaona;125.91171184024633;Farmàcia Moragrega Estrany, L - Rojas Estrany, ME;60.40861669372337;636.0;Via Laietana - Comtal;39.81348699159514
105288505;41.4005221;2.2038465;Poblenou;349.7583047803473;Farmàcia Prats Genis, M. - Centellas Prats, M.;105.24389583083163;265.0;Llull - Bilbao;161.6422335182732
105834194;41.3900806;2.1247847;Maria Cristina;266.4071251478189;Farmàcia Encarnació Marin Sánchez;70.35771423725863;1946.0;Doctor Ferran - Manuel Girona;60.56949986639056
105838398;41.412006;2.1803014;Camp de l'Arpa;303.50706110853;Farmàcia Villanueva Villalba, M. Pilar;107.44467207526571;1684.0;Independència - Freser;153.09821043033614
105837873;41.3726754;2.1450967;Hostafrancs;317.76951996799585;Farmàcia García López, Joan Carles;138.02856057434354;2140.0;Gran Via - Farell;65.20562161557318
105961385;41.4415582;2.173411;Via Júlia;502.9501811020016;Farmàcia Bañeres Merinero, David-Josep;86.97445984465726;377.0;Artesania - Góngora;64.54253965004855
99973726;41.3543929;2.1383356;Foc;358.8457357508306;Farmàcia Torrents Bergé, Javier;417.0913864794139;1962.0;Alumini - Foc;176.02895424486513
102420092;41.3981624;2.1993276;Llacuna;194.98431762796807;Farmàcia Bertran Montañas, Helena;249.7713606531785;547.0;Llull - Ciutat de Granada;48.21248493367746
105875496;41.3971657;2.1650909;Verdaguer;388.7349974490752;Farmàcia Cortes Bosch de Basea, Magda;93.91563673504638;979.0;Bruc-Provença;40.577975126969406
104125474;41.3823736;2.1870373;Barceloneta;133.16261600966288;Farmàcia Ariño Porta, Mercedes;124.96129648370588;194.0;Dr. Aiguader-La Barceloneta;65.5829689038867
98016761;41.3869076;2.1311015;les Corts;308.63878499881656;Farmàcia Antiga;77.596616238771;718.0;Parada Bus turistic;205.077231415339
95890216;41.3867434;2.1267498;Maria Cristina;140.03377839010545;Farmácia Fernandez i Galofré;41.67593614778352;920.0;Gran Via Carles III - Pl Reina M Cristina;82.16596232992741
105406783;41.3915498;2.1510807;Hospital Clínic;378.9921942809986;Farmàcia Gibert, M. Dolors - París, Sílvia;72.19401355073384;937.0;Casanova - París;34.57407120190812
104981438;41.4001647;2.1321695;les Tres Torres;295.3775643888188;Farmàcia Vergós;97.94978082915102;541.0;Ganduxer - Alacant;114.00507368335441
105961484;41.4144221;2.1599603;Alfons X;530.4888736995622;Farmàcia Galvez Serrano, Concepció;69.07319207528924;2028.0;Ana María Matute - Pl Sanllehy;80.33905285042137
94484036;41.3955935;2.1297313;les Tres Torres;254.8511259235608;Farmàcia Montserrat Estopiñà Cros;77.08367323334879;544.0;Pg. Sant Joan Bosco;232.4160573606272
105366761;41.3949955;2.1467176;Muntaner;514.9808833279881;Farmàcia Santaló;28.643273014195923;1031.0;Santaló - Trav de Gràcia;21.58233959576889
94285069;41.393823;2.1787513;Barcelona - Arc de Triomf;261.8842536384954;Farmàcia Masagué Ramonell, Anna;53.88808886116015;40.0;Ausiàs Marc - Roger de Flor;51.182277350664144
104486802;41.380353;2.1800948;Jaume I;421.4537148236752;Farmàcia Vilaplana Comin, Joan;55.86657718951406;331.0;Ample - Fusteria;113.3519469165988
100789141;41.3899691;2.1719308;Urquinaona;223.0339308513488;Farmàcia Bouffard Fita, Carina;92.36527249383482;1727.0;Carrer de Casp , 34 / Carrer de Pau Claris;19.027447688160013
105106737;41.4093127;2.1756924;Sant Pau | Dos de Maig;159.4039121920083;Farmàcia Balasch Terradellas, Martí;122.1407730836696;125.0;Av Gaudí;96.20694674299173
105915626;41.381798;2.1534811;Rocafort;298.75968298044444;Farmàcia Vega Masana, M. Teresa;97.3970836693381;2135.0;Viladomat - Aragó;108.13383404667275
105007179;41.3917701;2.1523698;Hospital Clínic;428.92756849313525;Farmàcia Esteban Boter, Margarita;81.23538292885947;453.0;Còrsega - Aribau;107.04254927143793
105459942;41.4359058;2.1618061;Valldaura;473.32883913341294;La farmàcia del barri;119.70594901988902;2142.0;Feliu i Codina - Congrès;107.130182684944
105961630;41.3901937;2.1635796;Passeig de Gràcia (L2);401.6420827650048;Farmàcia León Alonso, Yolanda;66.7401942503709;1119.0;Balmes - Aragó;123.96730619717144
100249882;41.4052457;2.2154735;Selva de Mar;614.6122658467082;Farmàcia Clanxet Wust, Pilar;315.04671750945647;269.0;Av del Litoral - Platja de Llevant;153.84695707817542
105021788;41.4082777;2.1112812;Reina Elisenda;1237.1950147416917;Farmàcia León Berrocal, Ronald Elisvan;120.73671126728674;2066.0;Pins de Can Caralleu;543.7669763900177
105705420;41.393548;2.1726573;Girona;216.84070662926703;Farmàcia Rodríguez Villamur, M. Lluïsa;96.93043385179703;646.0;Metro Tetuan;89.08266485213596
105325067;41.3867727;2.1799741;Jaume I;325.6084667503664;Farmàcia Schmid Bosch, Elisenda;74.9741060980869;687.0;Pl Pons Clerch;162.99214438636207
104678124;41.4065041;2.1762041;Sagrada Família;294.7778085180094;Farmàcia Trigo Diaz, Ana Maria;120.1785024044216;1719.0;Padilla - Roselló;127.0284632658217
104217322;41.3817066;2.1757485;Liceu;226.60223691241384;Farmàcia Guilera Barba, Marc;111.4725299200024;1075.0;La Rambla - Liceu;213.016804194654
105945817;41.3944842;2.1450131;Muntaner;492.783078518738;Farmàcia Viladot Gamissans, Juan;52.57773945607815;1030.0;Calvet - Diagonal;103.33116378924522
104639714;41.395583;2.172029;Girona;108.88990294444832;Farmàcia Puchol Jambert / Garcia-Miranda Rojas;100.74230181579924;1130.0;Pg Sant Joan - Consell de Cent;170.28780999255676
104762522;41.3831615;2.1445174;Entença;98.332200878781;Farmàcia Varela;66.1034399628371;787.0;Entença - Roselló;110.85986915553322
104375718;41.3903227;2.1505637;Hospital Clínic;240.03253131598152;Farmàcia Guerra Masats, Maria;74.68738108359562;163.0;Villarroel - Hospital Clínic;103.54462150945146
101949519;41.3923601;2.172558;Girona;324.6250430442104;Farmàcia Àlvarez Pérez, E - Higueras Casares, JM;134.37036032711669;309.0;Gran Via - Llúria;75.24651149669616
105677036;41.3861248;2.1635237;Universitat;64.95133433990821;Farmacia Franquesa Solé;119.05671461189564;663.0;Pl Universitat;27.23000596212114
105384554;41.3854178;2.1691169;Plaça de Catalunya (FGC);74.1260151773781;Farmàcia Bernabeu Balaña, I. Concepció;119.38693544279036;359.0;La Rambla - Pl Catalunya;75.6936372987892
105640288;41.4042486;2.1696042;Sagrada Família;361.8107788627893;Farmàcia Bozal de Febrer, Núria;18.13359318163689;553.0;Indústria - Nàpols;135.50977980642236
105742796;41.3810799;2.1765074;Liceu;289.5760179941103;Farmàcia Casanelles Martí, M. Teresa;94.59178314871312;330.0;La Rambla - Liceu;257.133191060368
105527030;41.4148116;2.1313388;Avinguda Tibidabo;751.0026821097683;Farmàcia Bregante Soriano, Teresa;414.5527278246453;2031.0;Av Tibidabo - Lluís Muntadas;62.84243505582951
105554654;41.3943912;2.168417;Girona;223.94351426031344;Farmàcia Gilaberte Velasco, Lydia;87.88373592143765;1732.0;Llúria - Aragó;73.18885315820097
105273912;41.408282;2.2177152;El Maresme | Fòrum;397.5483393721753;Farmàcia Bouffard Fita, Fernando;166.75352932994818;1682.0;Pg Tailat, 285-291;80.60282602202352
105627809;41.3999718;2.1733353;Verdaguer;410.6258670477899;Farmàcia Torres Puente, Z / Manera Beltran, S;99.383335435595;1722.0;València - Diagonal;100.33370982372081
105042953;41.3819213;2.1502042;Rocafort;471.6501433610569;Farmàcia Gimenez Parcet, Arturo;70.99044287766019;2100.0;Calàbria - Aragó;116.89469577881039
105940412;41.4013252;2.1640354;Verdaguer;388.1683441247224;Farmàcia Bailèn;55.49183952590271;563.0;Còrsega - Bailèn;106.68974870045753
105042975;41.3819213;2.1502042;Rocafort;471.6501433610569;Farmàcia Gimenez Parcet, Arturo;70.99044287766019;2100.0;Calàbria - Aragó;116.89469577881039
101010221;41.3905334;2.1730852;Urquinaona;158.5501361202995;Farmàcia Bouffard Fita, Carina;115.13682231652672;1727.0;Llúria - Urquinaona;41.91955882607636
105043047;41.3819213;2.1502042;Rocafort;471.6501433610569;Farmàcia Gimenez Parcet, Arturo;70.99044287766019;2100.0;Calàbria - Aragó;116.89469577881039
105499844;41.3806973;2.1645244;Sant Antoni;111.66997279778982;Farmàcia Martínez Mañas, Maria Rosario;42.75500888171343;2153.0;Riera Alta - Nou de Dulce;76.08994598079298
102260523;41.3742768;2.1686108;Paral·lel;96.27650689571767;Farmàcia Luna Molero, Maria del Mar;144.80863842623663;1751.0;Nou de la Rambla - Paral·lel;80.9304800359842
105155524;41.4103572;2.1420944;Vallcarca;267.60608985502427;Farmàcia Sunyer i Lefort, Jordi;123.96003923159286;131.0;Portolà - Ferran Puig;72.12642313114983
105130665;41.3865858;2.1791158;Jaume I;289.13161361876683;Farmàcia Cardona Arenas, Beatriu;78.75038604987975;688.0;Francesc Cambó - Freixures;138.3973316968163
105280103;41.4080125;2.167961;Joanic;443.6919402951007;Farmàcia Soler Cuyas, Guillermo;142.74305876702977;494.0;Sant Antoni Maria Claret - Sardenya;159.75980669881906
105280956;41.3771811;2.175686;Drassanes;37.10219927416843;Farmàcia Rodríguez Vilar, Javier;162.76347432763788;1750.0;La Rambla - Pl del Teatre;47.36108875514514
104763499;41.3967184;2.1293798;les Tres Torres;180.5015957069069;Farmàcia Montserrat Estopiñà Cros;59.02761802814567;544.0;Via Augusta - Pl Orient;127.32358012080117
105328392;41.3888132;2.1726803;Urquinaona;96.53028988382908;Farmàcia Lafarga Mestre, Jordi;73.27557823210952;794.0;Urquinaona;23.27414274987653
94114913;41.3887451;2.1671779;Passeig de Gràcia (L2);120.26280686263662;Farmàcia Espona Meseguer, Núria;155.1140094621307;204.0;Gran Via - Balmes;110.9485639912182
94114930;41.3900309;2.1647601;Passeig de Gràcia (L2);301.3187294221005;Farmàcia León Alonso, Yolanda;148.50114427655862;1119.0;Busplana Barcelona;169.24701576061855
102536699;41.400847;2.1717645;Verdaguer;291.4075768948558;Farmàcia Torres Puente, Z / Manera Beltran, S;64.19098153779166;1722.0;Mallorca, 367;106.20590265027428
94114936;41.3874188;2.1638102;Universitat;188.9866161440724;Farmàcia Alegre Valls, J. - Rodríguez Pareja, J.;169.9937692770806;795.0;Balmes - Gran Via;84.32393732695954
94114926;41.3889283;2.1638406;Universitat;355.7476537697629;Farmàcia González-Meneses;97.455084161167;2306.0;Eixamplle;40.73232599106684
94114931;41.3905583;2.1644529;Passeig de Gràcia (L2);342.9969506212239;Farmàcia León Alonso, Yolanda;102.050547901814;1119.0;Aragó - Passeig de Gràcia;139.1755422834569
94114901;41.3895441;2.1643508;Passeig de Gràcia (L2);328.58757216122206;Farmàcia González-Meneses;154.12964149869566;2306.0;Eixamplle;121.19677768513758
105759795;41.3963179;2.1785704;Tetuan;304.36753390890976;Farmàcia Cercavins Carnicero, Sílvia i Olga;99.01832790894976;784.0;Casp - Nàpols;89.93594006570659
94114915;41.3900124;2.1635541;Passeig de Gràcia (L2);400.0569864466225;Farmàcia León Alonso, Yolanda;84.90517779271559;1119.0;Balmes - Aragó;109.86867846584549
93777468;41.3741175;2.1903473;Barceloneta;977.2237173279676;Farmàcia Ramon Torelló Colet;191.939761639756;72.0;Pg Joan de Borbó - Pl del Mar;166.71791138215815
105262140;41.4420528;2.1930999;Torras i Bages;232.38762064998912;Farmàcia Garciapons Pulido, Margarita i Patricia;88.90048380572107;1309.0;Palomar - Fernando Pessoa;28.454620852373253
98895098;41.3911336;2.1782572;Barcelona - Arc de Triomf;247.10046374219743;Farmàcia Marin Loscertales, Mariano;88.385616071617;829.0;Arc de Triomf;44.790846761548025
94114943;41.3878774;2.1633807;Universitat;245.8120617225422;Farmàcia González-Meneses;134.33899331550137;2306.0;Eixamplle;85.65266510256924
105940441;41.3934439;2.1398235;la Bonanova;571.5448365622972;Farmàcia García Rocafort, Aranzazu;69.43463348837817;2067.0;Diagonal - Ganduxer;209.3673891908453
105538291;41.3915235;2.1173363;Palau Reial;636.2651833428563;Farmacia Marta Grau;329.4506679589423;165.0;Av Pedralbes - Tòquio;223.05926201044642
105525958;41.3871156;2.1068227;Zona Universitària;516.903088227868;Farmàcia M. Teresa Massagué Vendrell;308.903230673015;1898.0;Av. d'Esplugues - González Tablas;40.0873206680931
97508293;41.3924439;2.1728693;Girona;328.0243389188713;Farmàcia Àlvarez Pérez, E - Higueras Casares, JM;109.65184247826087;309.0;Gran Via - Llúria;102.6161782038873
