Parque;longitude;latitude
;41.6937558644485;2.35461132533853
;41.5812264148329;2.01428080578585
;41.5803147482891;2.01476124718785
;41.6732349913173;2.3974089664116
;41.4690639085355;2.0549980030518
;41.4036540895714;2.20965037729776
;41.3598739406722;2.06148853470687
;41.4178237670984;2.191114389567
;41.3416500085203;2.04704407444088
;41.4024853123159;2.19510319194492
Parc de Ca l'Abril;41.4999101841441;2.38417732499348
;41.678146566958;2.28405771090953
;41.3865815658992;2.12522447290746
;41.3865815658992;2.12522447290746
;41.2670070181733;2.02019546244873
;41.452327;2.250298
;41.3536149480468;2.08943561164506
;41.351515972378;2.08656403676888
;41.3064181305448;2.00535169529193
;41.4536847756632;2.25605913813531
;41.3287366664142;1.92611584276191
;41.3817665925449;2.16969573633629
Ludoteca ambiental;41.3876713632042;2.18674309033286
;41.386914164693;2.18757789731013
;41.4893379321433;2.18645871890082
;41.4881494650581;2.34915389984888
;41.4895075234652;2.18425637855647
;41.5451056105658;2.4439264420914
;41.5385348768846;2.44232320021087
;41.5396854288605;2.43753184811704
;41.5417952670923;2.44909776829434
;41.3726254429237;2.12873052809458
;41.5067127527162;2.39085380656816
;41.5040750032891;2.39723270075829
;41.5835595237862;2.00996258916222
;41.5836350812193;2.01127404935721
;41.5821071;2.01257035
;41.4087706737583;2.18504364783275
;41.4191749263732;2.13575852543336
;41.374969525713;2.11774412943362
;41.3753707986865;2.11802604763947
;41.36877845;2.1113724
;41.36624165;2.1130108
;41.5545206752933;2.08589514008221
;41.40420105;2.15589045
;41.402630404232;2.15807451620061
;41.4076281817157;2.14953639675286
;41.4132680500339;2.14194317002689
;41.579309426217;2.01636658468594
;41.5777939;2.01055795
;41.4561182613216;2.25406829430474
;41.6152552250061;2.01110796147503
;41.4055088124453;2.1623382063197
;41.2665608345546;2.01650442361434
;41.4901507374029;2.18881465109288
;41.3668323089192;2.14069774499856
;41.3070149177342;2.00736108802855
;41.5403727119391;2.42319796666667
;41.4436476;2.22069445
;41.4905482852586;2.18414401722775
Plaça de Mn. Joan Pau Pujol;41.5447893910245;2.43907928459184
;41.3195222703609;2.02873346382312
;41.3190802567593;2.02735546248029
;41.4217238435203;2.1412833661193
;41.3079739843268;2.00705324386627
;41.4198153028131;2.14049024071194
;41.3777985532586;2.16325541568568
;41.6728062317368;2.39855080290255
;41.6730383236942;2.39809382392439
;41.4220192355733;2.14138612386357
;41.4189561527481;2.09777158366895
;41.37952003196;2.18956250159944
;41.4027697723845;2.16146880174379
;41.3918959857282;2.12309037951566
;41.3895805273793;2.12212077931106
;41.4250074011396;2.15003292153211
;41.3932673766653;2.13762818366652
;41.3815192644007;2.04577732491882
;41.4371909478121;2.19559161283025
;41.47300065;2.07528355
;41.4751675138206;2.06607026720554
;41.47978065;2.07195745
;41.4797246681944;2.07124291301136
;41.4756330682386;2.08529980083915
;41.6005512683989;2.28834561707181
;41.4722582509384;2.09646845257426
;41.4736286801052;2.09264597094796
;41.4735523422211;2.09213407253805
;41.4773355180968;2.08147385945999
;41.473488334464;2.0615175594274
;41.6017668459297;2.29491078287444
Plaça d'Hilari Salvadó;41.3792705921112;2.19154203829074
;41.6064874051235;2.30061651713331
;41.6038464265525;2.29997202286354
;41.3724735922076;2.17357443393069
;41.5993939319902;2.29943054534954
;41.4454315321446;2.07475514020682
;41.4577056544856;2.06734265159965
Plaça del Baixador;41.4688367921978;2.06207812776282
Can Jep;41.5255300831497;2.36882405290014
;41.422525845906;2.1421436614138
;41.4230676;2.14419525
;41.5266789589909;2.36608281537753
;41.5099962255259;2.36220349629236
;41.5577607074677;2.09754427325772
;41.6095870389009;2.28377867272677
;41.5747002666667;2.0853475
;41.5525659208999;2.00632127035441
;41.5553928443455;2.00675620740496
;41.5518795273819;2.00754729358258
;41.6354643013888;2.15904092876182
Parc de l'Espígol;41.4141120535816;1.96659271732776
;41.4135272328063;1.96578191015136
;41.4131288785327;1.96936820245084
;41.3599490103741;2.06382684605776
;41.448860681416;2.21765635915002
;41.4503022151018;2.21908343344345
;41.4521565432159;2.21904965904781
;41.4467729845993;2.21490600972024
;41.409181700672;2.14368488626831
;41.4089058048596;2.1433389549212
;41.4111957008295;2.14374462745119
;41.6114680537224;2.28931350961591
;41.5338432220047;2.17619502185505
;41.4374560058276;2.19144524086231
;41.3125440005092;1.99962913123174
;41.3123893974032;2.00299563104502
;41.3789751330637;2.17081659786067
;41.4472838936972;2.07100632555604
;41.38062835;2.06656025
;41.7467265198671;1.80683396699901
;41.7492252535658;1.84165864946358
Jardins de Mossen Jaume Gordi;41.4525642773255;2.21046244059391
;41.7445767136972;1.85969567502025
;41.7443157306065;1.85907409367242
;41.7550795272575;1.87568452042496
;41.7487297101167;1.87459736947426
;41.7485239342476;1.87426411924607
;41.4135599344079;1.97011262040946
;41.6171842220153;2.28275759971338
;41.7734314814836;1.79077813976623
;41.5329804595102;2.43709797558559
;41.5334759738458;2.4387290732655
;41.3871496002077;2.18059551651288
;41.3032481404798;2.00858547936564
;41.4798615159153;2.08387127779494
;41.4799911326512;2.08411120880383
;41.4167120177144;1.91292639525411
;41.3815657;2.0956287
;41.3845912647816;2.09341217085278
;41.4192534206308;2.09663810264518
;41.3870978149577;2.19036280667198
;41.42713142451;2.0891299918017
;41.5591605106182;2.09443283872361
;41.622339502272;2.68693846845224
;41.6229523;2.69460835
;41.6211466859521;2.68634764398034
;41.6181264330896;2.28924360280643
;41.6203972770131;2.29437607831331
;41.6200106700443;2.29416730172239
;41.4536463848523;2.22529110533623
;41.4533387201746;2.22570000269667
;41.4527969489831;2.22447642304937
;41.404579071219;2.1758945407769
;41.4030966;2.173035
;41.4030347869301;2.17320979878101
;41.4053687181345;2.17661898087143
;41.9389529132554;2.31432942668745
;41.4078461849542;2.17106735031035
;41.6026551000321;2.28307042462473
;41.2282954728749;1.74265761802999
;41.4184402491623;1.97314375435544
;41.4134398731475;2.16548567758372
;41.4128570241588;2.16480756550834
;41.4135154738283;2.16487783858541
;41.3987354870348;2.00167582150266
;41.5252229214272;2.36967772819768
;41.4006946331937;2.00820769497265
;41.2225511873602;1.75184221958466
;41.2302592973354;1.7438305325088
;41.6498614129636;2.29054818481923
;41.3695750175019;2.07484868239957
;41.3669381620683;2.07428070830388
;41.5385633234924;2.4396889809869
;41.5520188011682;2.10680473957022
;41.5518178252833;2.10689232347905
;41.4708952;2.0682748
;41.6095810272484;1.8429625673992
;41.3982969908554;2.00111669510844
;41.7588621056561;1.89637756543709
;41.6987813199072;1.97875060676751
;41.57305815;2.02824235
;41.6776787511471;2.22253674176582
;41.5353322610962;2.21333988938882
;41.5756964;2.02929165
;41.677760960689;2.20949744126134
;41.5899967484739;2.32186655898725
;41.5683262782847;2.52694373854395
;41.9471375060997;2.23686229658947
;41.5719375;2.0208141
;41.57046025;2.0202305
;41.5702293;2.02013965
;41.3047681476169;1.99804393814929
;41.304597556167;1.99387331828297
;41.3053965441175;1.99345102027518
;41.3078591826724;1.99905915424871
;41.4339738924696;2.14933598077246
;41.5779821425779;2.0102936576007
;41.2365627383459;1.75031454988924
;41.5705826827771;2.01611701823914
;41.4498165556231;2.23545263697837
;41.4503210851951;2.23585696560073
;41.4537282421212;2.23535085667713
;41.4490738340247;2.23403078247675
;41.4504014;2.23265885
;41.4466979103423;2.23858290016541
;41.4487282655874;2.23785072728214
;41.4556947333333;2.23899146666667
;41.4456668666667;2.2341332
;41.3229572305378;2.01244736812584
;41.6917659841121;2.49856327919203
;41.4471313476743;2.23586250765233
;41.5486049119974;2.21791469071943
;41.4248273;2.22623745
;41.42102425;2.21789285
;41.3732137403386;2.10097961566321
;41.5461787531847;2.21727263626421
;41.4228626597522;2.22808395320907
;41.426364428429;2.22230853891263
;41.4268739;2.22276445
;41.54244655;2.21877465
;41.2337506962158;1.804948134152
;41.5951797030332;2.40828001384324
;41.3692435920331;2.13636421911256
;41.5580282956801;1.99401960909357
;41.5554510436679;2.35505621725147
;41.5734137648846;2.00203222781329
;41.5330734385928;2.08677907868581
;41.4853112016852;2.03982464665148
;41.7220329675747;1.82316709779584
;41.7381396094206;1.83900770757881
;41.7307247314516;1.8233922289079
Plaça de la Música;41.2850862247931;1.98100496473612
Plaça Colom;41.2847823448735;1.98418477276673
;41.2826841526696;1.97908330868652
;41.2823652026476;1.97964974700224
;41.448147317608;1.9774057762932
;41.6752509749879;2.2117041404929
;41.7376529613685;1.8294587785153
;41.4356895682227;2.16886446059727
;41.736279968718;1.83037451826157
;41.3817348501947;2.17736073362589
;41.3805327040944;2.17732095518303
;41.7017310824041;1.78658817552193
;41.3771159223812;2.17299679429264
;41.4143644302539;2.10531828953268
;41.4324793166666;2.14359226459529
;41.6640036470408;2.13320254141567
;41.6780216102117;2.48315182069482
;41.3765537152906;2.16984837765967
;41.4089390029416;2.22169364581843
;41.410037303834;2.22196091683685
;41.4094892612327;2.2213262047447
;41.406925794681;2.21681973331519
;41.3949717955348;2.1751558043605
;41.39282775;2.19487645
;41.7277917391122;1.81744657024873
